抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/9652PD?breadcrumb=list,桂花鄉★質感溫馨｜三房桂花鄉,台南市北區開元路,大樓,24.9年,建坪 31.44,主 + 陽24.35,7樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9652PD?breadcrumb=list,有裝潢有陽台房間皆有窗有 601 人也在關注這間👀,有 601 人也在關注這間👀,988萬,928,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/5018YC?breadcrumb=list,後甲蘭心巷優質公寓,台南市東區怡東路,公寓,41.9年,建坪 31.74,主 + 陽27.92,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5018YC?breadcrumb=list,有裝潢前後陽台有陽台有 96 人也在關注這間👀,有 96 人也在關注這間👀,加入最愛,658,
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/8053DP?breadcrumb=list,文華一品｜文青三房雙車位文華一品,台南市安平區永華八街,大樓,7.3年,建坪 85.88,主 + 陽46.69,12樓/21樓,3房2廳3衛1室,https://www.sinyi.com.tw/buy/house/8053DP?breadcrumb=list,有裝潢有陽台廁所開窗有 1112 人也在關注這間👀,有 1112 人也在關注這間👀,"3,798萬","3,588",兩個以上車位
2025_10_15 23_07_25,10,https://www.sinyi.com.tw//buy/house/30915Z?breadcrumb=list,✦水交社✦成家兩房首選世界好美麗,台南市南區水交社路,華廈,6.9年,建坪 40.78,主 + 陽19.64,2樓/7樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/30915Z?breadcrumb=list,有裝潢前後陽台有陽台有 430 人也在關注這間👀,有 430 人也在關注這間👀,"1,380萬","1,290",坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/3391JP?breadcrumb=list,仁德精華地段兩房,台南市仁德區中山路,大樓,27.2年,建坪 31.1,主 + 陽23.89,7樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/3391JP?breadcrumb=list,有景觀有陽台房間皆有窗有 406 人也在關注這間👀,有 406 人也在關注這間👀,668萬,598,
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/1456VQ?breadcrumb=list,國家新境遠景商辦國家新境,台南市東區林森路一段,辦公/大樓,34.8年,建坪 57.36,主 + 陽43.57,5樓/22樓,1廳1衛,https://www.sinyi.com.tw/buy/house/1456VQ?breadcrumb=list,有景觀有陽台廁所開窗有 78 人也在關注這間👀,有 78 人也在關注這間👀,"1,280萬","1,180",
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/20938M?breadcrumb=list,成大城書香宅邸陽光大露臺成大城,台南市北區開元路,大樓,10.0年,建坪 43.28,主 + 陽23.4,2樓/24樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/20938M?breadcrumb=list,有裝潢有陽台廁所開窗有 302 人也在關注這間👀,有 302 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/95049X?breadcrumb=list,珍藏景風光三房車位龍騰鑫市政-菁英...,台南市安平區永華五街,大樓,7.1年,建坪 55.25,主 + 陽32.96,18樓/29樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/95049X?breadcrumb=list,有裝潢有景觀前後陽台有 560 人也在關注這間👀,有 560 人也在關注這間👀,"2,098萬","2,080",坡道機械車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/23122W?breadcrumb=list,永華路✨高樓稀美居平車市政阿曼,台南市安平區永華路二段,大樓,3.8年,建坪 47.49,主 + 陽24,20樓/22樓,2房3廳2衛,https://www.sinyi.com.tw/buy/house/23122W?breadcrumb=list,有裝潢前後陽台有陽台有 313 人也在關注這間👀,有 313 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/79181T?breadcrumb=list,府都大世紀邊間大三房府都大世紀,台南市安平區永華路二段,大樓,30.4年,建坪 43.74,主 + 陽35.41,11樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/79181T?breadcrumb=list,有裝潢前後陽台有陽台有 369 人也在關注這間👀,有 369 人也在關注這間👀,加入最愛,"1,198",
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/1697LV?breadcrumb=list,大同街裝潢三房,台南市永康區大同街,華廈,31.9年,建坪 39.54,主 + 陽21.46,5樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1697LV?breadcrumb=list,有裝潢前後陽台有陽台有 38 人也在關注這間👀,有 38 人也在關注這間👀,加入最愛,799,
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/1714FV?breadcrumb=list,上東城質感三房平車上東城II-東方...,台南市仁德區文心路,大樓,4.6年,建坪 42.08,主 + 陽23.11,4樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1714FV?breadcrumb=list,有裝潢前後陽台有陽台有 46 人也在關注這間👀,有 46 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/9671SU?breadcrumb=list,安平路ｘ低總價溫馨三房,台南市安平區安平路,公寓,45.0年,建坪 28,主建物23.79,4樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9671SU?breadcrumb=list,有裝潢有景觀有陽台有 110 人也在關注這間👀,有 110 人也在關注這間👀,加入最愛,588,
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/7125KP?breadcrumb=list,東橋大都滙溫馨兩房平車大都滙,台南市永康區東橋三路,大樓,9.4年,建坪 33.44,主 + 陽17.36,12樓/20樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/7125KP?breadcrumb=list,有裝潢有陽台廁所開窗有 374 人也在關注這間👀,有 374 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/6353CT?breadcrumb=list,聚光映南國四房平車南國,台南市安平區郡平路,大樓,29.1年,建坪 54.92,主 + 陽33.96,12樓/17樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/6353CT?breadcrumb=list,有裝潢前後陽台有陽台有 265 人也在關注這間👀,有 265 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/8655XS?breadcrumb=list,力．漢我一起念四房平車力漢念真情,台南市安平區育平路,大樓,26.8年,建坪 49.54,主 + 陽31.99,12樓/13樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/8655XS?breadcrumb=list,有裝潢有景觀前後陽台有 156 人也在關注這間👀,有 156 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/0753GF?breadcrumb=list,觀雲唯美四房平車觀雲丙區,台南市永康區中華二路,大樓,33.0年,建坪 55.34,主 + 陽38.06,9樓/16樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0753GF?breadcrumb=list,有裝潢有景觀前後陽台有 224 人也在關注這間👀,有 224 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/5506PY?breadcrumb=list,皇龍天席景觀兩房平車天席,台南市安南區生態二街,大樓,3.8年,建坪 35.37,主 + 陽18.71,13樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5506PY?breadcrumb=list,有裝潢有景觀前後陽台有 270 人也在關注這間👀,有 270 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/7345AC?breadcrumb=list,博悅連號雙平車位美居博悅,台南市安平區永華路二段,大樓,7.7年,建坪 82.75,主 + 陽41.03,7樓/23樓,3房2廳3衛,https://www.sinyi.com.tw/buy/house/7345AC?breadcrumb=list,有裝潢有景觀有陽台有 224 人也在關注這間👀,有 224 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/1108TL?breadcrumb=list,史博ＤｅＨＡＵＳ優美宅邸DeHAUS,台南市安南區館前二路,華廈,9.9年,建坪 52.26,主 + 陽28.49,5樓/5樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/1108TL?breadcrumb=list,有裝潢有景觀前後陽台有 133 人也在關注這間👀,有 133 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/8174YU?breadcrumb=list,二空｜園景３房平車二空新城B區,台南市仁德區和愛街,大樓,15.5年,建坪 52.68,主 + 陽33.92,1樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8174YU?breadcrumb=list,有裝潢有景觀前後陽台有 222 人也在關注這間👀,有 222 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/0103JL?breadcrumb=list,桂花鄉採光裝潢三房桂花鄉,台南市北區開元路,大樓,24.9年,建坪 31.33,主 + 陽24.25,2樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0103JL?breadcrumb=list,有裝潢前後陽台有陽台有 235 人也在關注這間👀,有 235 人也在關注這間👀,加入最愛,958,
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/1051KW?breadcrumb=list,國泰上品硯雙平車豪邸上品硯,台南市東區中華東路二段,大樓,12.3年,建坪 92.65,主 + 陽55.65,15樓/18樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1051KW?breadcrumb=list,有景觀前後陽台有陽台有 667 人也在關注這間👀,有 667 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 23_07_33,11,https://www.sinyi.com.tw//buy/house/5837KD?breadcrumb=list,復國商圈雙陽台整新三房香榭華廈,台南市永康區復國二路,大樓,30.4年,建坪 36.25,主 + 陽26.94,4樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5837KD?breadcrumb=list,有裝潢有景觀前後陽台有 720 人也在關注這間👀,有 720 人也在關注這間👀,850萬,798,
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/4340NJ?breadcrumb=list,近平實｜臻藏景觀四房靚居和宜大聚,台南市永康區小東路,大樓,4.2年,建坪 58.59,主 + 陽30.19,11樓/11樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4340NJ?breadcrumb=list,有裝潢前後陽台有陽台有 430 人也在關注這間👀,有 430 人也在關注這間👀,"2,388萬","2,288",坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/4136YR?breadcrumb=list,九份子｜質感三房平車水雲川,台南市安南區永續十八街,大樓,3.6年,建坪 47.24,主 + 陽24.21,5樓/17樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4136YR?breadcrumb=list,有裝潢有景觀前後陽台有 276 人也在關注這間👀,有 276 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/4460UJ?breadcrumb=list,公園白宮高樓三房車位,台南市北區公園路,大樓,21.6年,建坪 45.81,主 + 陽32.24,12樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4460UJ?breadcrumb=list,有裝潢有景觀有陽台有 86 人也在關注這間👀,有 86 人也在關注這間👀,(含車位價),加入最愛,升降機械車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/1666AV?breadcrumb=list,南台副都心邊間三房平車東都綠學,台南市仁德區崇聖路一段,大樓,1.0年,建坪 47.22,主 + 陽25.91,8樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1666AV?breadcrumb=list,有景觀有陽台廁所開窗有 291 人也在關注這間👀,有 291 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/4633US?breadcrumb=list,近成大｜晨曦朝南聚福名宅和宜大聚,台南市永康區小東路,大樓,4.2年,建坪 50.74,主 + 陽25.23,3樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4633US?breadcrumb=list,有裝潢前後陽台有陽台有 665 人也在關注這間👀,有 665 人也在關注這間👀,"1,850萬","1,788",坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/9711GP?breadcrumb=list,✦國平重劃✦真愛溫馨兩房潤隆真愛No2,台南市安平區國平北路,大樓,4.5年,建坪 25.55,主 + 陽15.99,8樓/18樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9711GP?breadcrumb=list,有裝潢有景觀有陽台有 639 人也在關注這間👀,有 639 人也在關注這間👀,838萬,799,
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/8941PX?breadcrumb=list,永康長億城好視野三房車位長億城,台南市永康區中華西街,大樓,26.2年,建坪 38.18,主 + 陽27.64,9樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8941PX?breadcrumb=list,有裝潢有景觀前後陽台有 120 人也在關注這間👀,有 120 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/0190SU?breadcrumb=list,近東區｜綠學美景三房平車東都綠學,台南市仁德區崇聖路一段,大樓,1.0年,建坪 46.4,主 + 陽25.3,10樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0190SU?breadcrumb=list,有裝潢有景觀有陽台有 419 人也在關注這間👀,有 419 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/1255QH?breadcrumb=list,凱悅新世界三房車位凱悅新世界,台南市永康區鹽行路,大樓,29.8年,建坪 34.39,主 + 陽25.99,3樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1255QH?breadcrumb=list,有裝潢前後陽台有陽台有 255 人也在關注這間👀,有 255 人也在關注這間👀,826萬,798,坡道機械車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/8321DQ?breadcrumb=list,光曜雅居兩房車位世紀之門,台南市北區北園街,大樓,17.8年,建坪 31.04,主 + 陽18.46,17樓/19樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/8321DQ?breadcrumb=list,有裝潢有景觀前後陽台有 305 人也在關注這間👀,有 305 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/1033UC?breadcrumb=list,近火車站｜市景兩房有車位大傳WH2/大傳...,台南市北區公園南路,華廈,10.7年,建坪 29.58,主 + 陽17.65,7樓/9樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/1033UC?breadcrumb=list,有景觀有陽台廁所開窗有 578 人也在關注這間👀,有 578 人也在關注這間👀,(含車位價),加入最愛,塔式車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/5422NQ?breadcrumb=list,京城鳳凰：雙陽台三房車位京城鳳凰,台南市永康區中華路,大樓,13.2年,建坪 42.1,主 + 陽25.96,11樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5422NQ?breadcrumb=list,有裝潢有景觀前後陽台有 231 人也在關注這間👀,有 231 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/0161FC?breadcrumb=list,佳順永康三房平車佳順永康,台南市永康區永安路,大樓,3.0年,建坪 50.47,主 + 陽26.88,12樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0161FC?breadcrumb=list,有裝潢有景觀前後陽台有 584 人也在關注這間👀,有 584 人也在關注這間👀,"1,528萬","1,468",坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/1698CR?breadcrumb=list,新悅城高樓優質兩房平車新悅城-凱旋區,台南市安平區健康路三段,大樓,8.7年,建坪 35.61,主 + 陽16.86,22樓/23樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/1698CR?breadcrumb=list,有裝潢有景觀有陽台有 160 人也在關注這間👀,有 160 人也在關注這間👀,"1,030萬",998,坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/9201AH?breadcrumb=list,✦水交社✦面公園四房車位世界花園,台南市南區水交社路,華廈,11.0年,建坪 72.85,主 + 陽41.51,3樓/7樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/9201AH?breadcrumb=list,有裝潢有景觀前後陽台有 414 人也在關注這間👀,有 414 人也在關注這間👀,"2,880萬","2,688",坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/3730WT?breadcrumb=list,近總圖景觀絕美三房平車真愛,台南市永康區東橋七路,大樓,7.9年,建坪 42.79,主 + 陽22.45,15樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3730WT?breadcrumb=list,有景觀有陽台廁所開窗有 446 人也在關注這間👀,有 446 人也在關注這間👀,"1,688萬","1,658",坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/3137PT?breadcrumb=list,大鵬新城三房大鵬新城丙區,台南市東區怡東路,大樓,25.9年,建坪 42.9,主 + 陽29.82,3樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3137PT?breadcrumb=list,有裝潢前後陽台有陽台有 330 人也在關注這間👀,有 330 人也在關注這間👀,"1,360萬","1,260",
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/1589BC?breadcrumb=list,東橋水舞紀景觀２房！讚水舞紀,台南市永康區東橋五路,大樓,9.0年,建坪 28.12,主 + 陽16.2,23樓/23樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/1589BC?breadcrumb=list,有裝潢有景觀有陽台有 848 人也在關注這間👀,有 848 人也在關注這間👀,加入最愛,898,
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/8723DW?breadcrumb=list,✦東區核心✦高樓三房平車和宜仁和,台南市東區文化二街,大樓,1.6年,建坪 50.3,主 + 陽25.29,13樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8723DW?breadcrumb=list,有裝潢有景觀前後陽台有 1359 人也在關注這間👀,有 1359 人也在關注這間👀,"2,068萬","1,980",坡道平面車位
2025_10_15 23_07_41,12,https://www.sinyi.com.tw//buy/house/3031ZQ?breadcrumb=list,玉帶環腰帝皇居所水雲間,台南市安平區永華路二段,大樓,11.8年,建坪 162.05,主 + 陽91.03,8樓/26樓,6房2廳5衛,https://www.sinyi.com.tw/buy/house/3031ZQ?breadcrumb=list,有裝潢有景觀前後陽台有 328 人也在關注這間👀,有 328 人也在關注這間👀,"4,680萬","4,488",兩個以上車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/7871YY?breadcrumb=list,朝南邊間景觀四房平車新都會假期,台南市永康區永平街,大樓,25.5年,建坪 56.4,主 + 陽37.44,16樓/18樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/7871YY?breadcrumb=list,有裝潢有景觀前後陽台有 319 人也在關注這間👀,有 319 人也在關注這間👀,"1,388萬","1,350",坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/9564YQ?breadcrumb=list,近南紡陽光景觀四房鄉城陽光鎮,台南市東區中華東路二段,大樓,30.0年,建坪 43.83,主 + 陽30.73,8樓/20樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/9564YQ?breadcrumb=list,有裝潢有景觀有陽台有 363 人也在關注這間👀,有 363 人也在關注這間👀,加入最愛,"1,350",
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/94202C?breadcrumb=list,寧靜北區稀有釋出三房皇龍特區,台南市北區臨安路二段,華廈,32.5年,建坪 33.9,主 + 陽26.31,6樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/94202C?breadcrumb=list,有裝潢前後陽台有陽台有 1059 人也在關注這間👀,有 1059 人也在關注這間👀,918萬,880,
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/3562LR?breadcrumb=list,民德學區質感採光三房車位太皇園,台南市北區公園南路,大樓,30.1年,建坪 36.11,主 + 陽24.81,6樓/18樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3562LR?breadcrumb=list,有裝潢前後陽台有陽台有 680 人也在關注這間👀,有 680 人也在關注這間👀,"1,168萬",998,坡道機械車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/0257CW?breadcrumb=list,善化｜高樓景觀品味裝潢宅尊爵會館,台南市善化區公園路,大樓/套房,16.5年,建坪 26.84,主 + 陽17.17,11樓/13樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/0257CW?breadcrumb=list,有裝潢有景觀有陽台有 314 人也在關注這間👀,有 314 人也在關注這間👀,加入最愛,968,
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/3508AK?breadcrumb=list,富立｜耘非凡景觀三房富立耘非凡,台南市東區林森路一段,大樓,10.0年,建坪 98.42,主 + 陽64.51,8樓/26樓,3房2廳3衛,https://www.sinyi.com.tw/buy/house/3508AK?breadcrumb=list,有裝潢前後陽台有陽台有 2875 人也在關注這間👀,有 2875 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/6657PH?breadcrumb=list,府都｜ＡＬＬＩＮＯＮＥ府都ALLINO...,台南市東區長榮路一段,大樓,14.4年,建坪 122.12,主 + 陽73.16,3樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6657PH?breadcrumb=list,有裝潢有景觀前後陽台有 2517 人也在關注這間👀,有 2517 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/9159YB?breadcrumb=list,北區約１０年小資二房成大城,台南市北區開元路,大樓,10.0年,建坪 23.78,主 + 陽16.67,15樓/24樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/9159YB?breadcrumb=list,有裝潢有陽台警衛管理有 2713 人也在關注這間👀,有 2713 人也在關注這間👀,加入最愛,818,
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/5770VJ?breadcrumb=list,東區｜陽光公園三房平車陽光公園,台南市東區崇德路,大樓,25.3年,建坪 48.14,主 + 陽30.3,4樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5770VJ?breadcrumb=list,有裝潢前後陽台有陽台有 2057 人也在關注這間👀,有 2057 人也在關注這間👀,"1,220萬","1,198",坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/3159QW?breadcrumb=list,㊝文華一品★專屬訂製豪邸文華一品,台南市安平區永華八街,大樓,7.3年,建坪 216.35,主 + 陽111.89,2樓/21樓,1廳,https://www.sinyi.com.tw/buy/house/3159QW?breadcrumb=list,毛胚屋前後陽台有陽台有 282 人也在關注這間👀,有 282 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/7306BX?breadcrumb=list,世界帝心高層面耘非凡中庭世界帝心,台南市東區崇善路,大樓,15.5年,建坪 38.9,主 + 陽21.13,11樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/7306BX?breadcrumb=list,有裝潢有景觀前後陽台有 449 人也在關注這間👀,有 449 人也在關注這間👀,"1,800萬","1,788",坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/5458AU?breadcrumb=list,皇龍ＣＡＳＡ｜景觀大坪宅站前CASA,台南市北區公園南路,大樓,16.8年,建坪 96.08,主 + 陽64.46,14樓/14樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/5458AU?breadcrumb=list,有裝潢有景觀前後陽台有 317 人也在關注這間👀,有 317 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/0216TY?breadcrumb=list,南區近誠品邊間二樓寓,台南市南區新建路,公寓,42.9年,建坪 28.5,主 + 陽26.57,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0216TY?breadcrumb=list,有景觀前後陽台有陽台有 45 人也在關注這間👀,有 45 人也在關注這間👀,加入最愛,658,
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/2655UR?breadcrumb=list,成大城雙陽台平車宅成大城,台南市北區開元路,大樓,10.0年,建坪 46.94,主 + 陽26.18,10樓/24樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/2655UR?breadcrumb=list,有裝潢前後陽台有陽台有 2486 人也在關注這間👀,有 2486 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/4472DZ?breadcrumb=list,耘非凡地恆澤美富立耘非凡,台南市東區林森路一段,大樓,10.0年,建坪 204.92,主 + 陽129.39,26樓/26樓,4房2廳4衛,https://www.sinyi.com.tw/buy/house/4472DZ?breadcrumb=list,毛胚屋有景觀前後陽台有 486 人也在關注這間👀,有 486 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/0563MK?breadcrumb=list,近成大優質三房車位新好國宅,台南市北區北園街,大樓,27.5年,建坪 35.25,主 + 陽25.29,3樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0563MK?breadcrumb=list,有裝潢有景觀有陽台有 515 人也在關注這間👀,有 515 人也在關注這間👀,968萬,938,坡道機械車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/1194QG?breadcrumb=list,水舞川河景兩房平車水舞川,台南市安南區樂活一街,大樓,4.4年,建坪 47.96,主 + 陽24.9,14樓/19樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/1194QG?breadcrumb=list,有裝潢有景觀前後陽台有 125 人也在關注這間👀,有 125 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/99796U?breadcrumb=list,松丹達麗二房一室平車美邸松丹達麗,台南市東區崇慶街一段,大樓,1.2年,建坪 34.78,主 + 陽17.45,4樓/15樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/99796U?breadcrumb=list,有景觀有陽台房間皆有窗有 249 人也在關注這間👀,有 249 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/2900QX?breadcrumb=list,近南紡高樓景觀三房平車位鄉城陽光鎮,台南市東區中華東路二段,大樓,30.0年,建坪 51.8,主 + 陽33.1,14樓/20樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/2900QX?breadcrumb=list,有裝潢有景觀有陽台有 273 人也在關注這間👀,有 273 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_07_46,13,https://www.sinyi.com.tw//buy/house/8040UC?breadcrumb=list,鄉城陽光鎮三房平車鄉城陽光鎮,台南市東區中華東路二段,大樓,30.0年,建坪 44.68,主 + 陽28.21,13樓/20樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8040UC?breadcrumb=list,有裝潢有景觀前後陽台有 193 人也在關注這間👀,有 193 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
