鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,格局-房,格局-廳,格局-衛,格局-隔間,管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十三樓之７,5.74,1090828,土地1建物1車位0,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,82.19,2,2,2,有,有,5420000,65945,,0,0,讓渡日期:114.02.26預售屋、或土地及建物分件登記案件；,RPVUMLLJQHKGFDE66DA,50.35,0,4.05,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號三樓之８,5.74,1090811,土地1建物1車位0,三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5080000,63279,,0,0,預售屋、或土地及建物分件登記案件；,RPOVMLLJQHKGFDE68DA,48.92,0,4.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十九樓之８,5.74,1090811,土地1建物1車位0,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5150000,64150,,0,0,預售屋、或土地及建物分件登記案件；,RPWVMLLJQHKGFDE86DA,48.92,0,4.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十一樓之８,5.74,1090812,土地1建物1車位0,二十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5150000,64150,,0,0,預售屋、或土地及建物分件登記案件；,RPXVMLLJQHKGFDE96DA,48.92,0,4.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號五樓之９,6.07,1090819,土地1建物1車位0,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.88,2,2,2,有,有,5300000,61004,,0,0,讓渡日期:113.04.22預售屋、或土地及建物分件登記案件；,RPQWMLLJQHKGFDE98DA,53.85,0,3.66,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十五樓之９,6.07,1090828,土地1建物1車位0,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.88,2,2,2,有,有,5560000,63996,,0,0,預售屋、或土地及建物分件登記案件；,RPQNNLLJQHKGFDE18DA,53.85,0,3.66,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號十七樓之１０,6.75,1090828,土地1建物1車位1,十七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,124.19,2,2,2,有,有,6350000,59950,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPVNNLLJQHKGFDE68DA,59.1,0,3.69,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號五樓之１,6.75,1090806,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,127.61,2,2,2,有,有,6650000,60914,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPWONLLJQHKGFDE88DA,60.73,0,4.43,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號七樓之１,6.75,1090819,土地1建物1車位1,七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,127.61,2,2,2,有,有,6820000,62640,坡道機械,29.11,650000,讓渡金額：1120萬元整讓渡日期113/11/05預售屋、或土地及建物分件登記案件；,RPOPNLLJQHKGFDE18DA,60.73,0,4.43,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號十八樓之１,6.75,1090804,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,127.61,2,2,2,有,有,7000000,63452,坡道機械,29.11,750000,讓渡日期:114.02.20預售屋、或土地及建物分件登記案件；,RPVPNLLJQHKGFDE88DA,60.73,0,4.43,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號四樓之２,7.42,1090819,土地1建物1車位1,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,138.18,2,2,2,有,有,7800000,61515,坡道平面,34.14,1400000,預售屋、或土地及建物分件登記案件；,RPXPNLLJQHKGFDE09DA,64.47,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號九樓之２,7.42,1090805,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,133.16,2,2,2,有,有,7550000,65353,坡道機械,29.11,750000,預售屋、或土地及建物分件登記案件；,RPPQNLLJQHKGFDE38DA,64.47,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號十一樓之２,9.78,1090819,土地1建物1車位1,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,172.19,3,2,2,有,有,10300000,62658,坡道平面,34.14,1650000,讓渡日期:114.04.01預售屋、或土地及建物分件登記案件；,RPXOMLLJQHKGFDE88DA,80.53,0,10.68,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號十三樓之５,9.45,1090807,土地1建物1車位1,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,168.49,3,2,2,有,有,10380000,65724,坡道平面,34.14,1550000,預售屋、或土地及建物分件登記案件；,RPOSMLLJQHKGFDE38DA,80.88,0,7.96,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十四樓之７,5.74,1090818,土地1建物1車位0,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,82.19,2,2,2,有,有,5500000,66918,,0,0,讓渡日期:113.07.16預售屋、或土地及建物分件登記案件；,RPWUMLLJQHKGFDE76DA,50.35,0,4.05,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號四樓之８,5.74,1090812,土地1建物1車位0,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,4900000,61036,,0,0,預售屋、或土地及建物分件登記案件；,RPPVMLLJQHKGFDE78DA,48.92,0,4.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十一樓之８,5.74,1090805,土地1建物1車位0,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5090000,63403,,0,0,讓渡日期114/1/13讓渡金額695萬元預售屋、或土地及建物分件登記案件；,RPTVMLLJQHKGFDE56DA,48.92,0,4.1,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號二十九樓之１０,6.75,1090810,土地1建物1車位1,二十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,124.19,2,2,2,有,有,6350000,59950,坡道機械,29.11,650000,預售屋、或土地及建物分件登記案件；,RPUONLLJQHKGFDE68DA,59.1,0,3.69,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號六樓之１,6.75,1090813,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,127.61,2,2,2,有,有,6570000,60102,坡道機械,29.11,650000,讓渡日期:111.06.10預售屋、或土地及建物分件登記案件；,RPXONLLJQHKGFDE98DA,60.73,0,4.43,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號四樓之６,6.75,1090825,土地1建物1車位0,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡金額790萬元整讓渡日期114/03/03預售屋、或土地及建物分件登記案件；,RPTTNLLJQHKGFDE09DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號五樓之６,6.75,1090807,土地1建物1車位0,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,預售屋、或土地及建物分件登記案件；,RPUTNLLJQHKGFDE56DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號十樓之６,6.75,1090804,土地1建物1車位0,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡金額601萬元整讓渡日期114/01/21預售屋、或土地及建物分件登記案件；,RPPUNLLJQHKGFDE78DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號十三樓之６,6.75,1090804,土地1建物1車位0,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡日期:112.12.01預售屋、或土地及建物分件登記案件；,RPRUNLLJQHKGFDE98DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號十九樓之６,6.75,1090825,土地1建物1車位0,十九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡日期:112.11.17預售屋、或土地及建物分件登記案件；,RPVUNLLJQHKGFDE76DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號三樓之８,4.72,1090828,土地1建物1車位0,三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,66.67,2,1,1,有,有,4200000,62997,,0,0,預售屋、或土地及建物分件登記案件；,RPVWNLLJQHKGFDE96DA,40.3,0,3.88,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號二十五樓之１０,6.75,1090828,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,124.19,2,2,2,有,有,6380000,59213,坡道機械,29.11,750000,預售屋、或土地及建物分件登記案件；,RPRONLLJQHKGFDE38DA,59.1,0,3.69,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號十樓之５,9.45,1090807,土地1建物1車位1,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,167.44,3,2,2,有,有,10400000,66240,坡道平面,33.08,1500000,第一次讓渡日期113年5月20日讓渡金額1200萬元第二次讓渡日期114年7月18日預售屋、或土地及建物分件登記案件；,RPSOMLMJRHKGFDE58DA,80.88,0,7.96,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號二十三樓之６,6.75,1090825,土地1建物1車位0,二十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡日期112/11/17預售屋、或土地及建物分件登記案件；,RPOQMLMJRHKGFDE38DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號四樓之１,6.07,1090725,土地1建物1車位0,四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.05,2,2,2,有,有,5010000,58222,,0,0,預售屋、或土地及建物分件登記案件；,RPTNMLLJQHKGFDE38DA,51.84,0,5.1,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號八樓之５,9.45,1090729,土地1建物1車位1,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,168.49,3,2,2,有,有,10380000,65724,坡道平面,34.14,1550000,預售屋、或土地及建物分件登記案件；,RPVRMLLJQHKGFDE98DA,80.88,0,7.96,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十八樓之８,5.74,1090717,土地1建物1車位0,十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5180000,64524,,0,0,讓渡日期113.09.05預售屋、或土地及建物分件登記案件；,RPVVMLLJQHKGFDE76DA,48.92,0,4.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號七樓之９,6.07,1090722,土地1建物1車位0,七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,86.88,2,2,2,有,有,5460000,62845,,0,0,預售屋、或土地及建物分件登記案件；,RPRWMLLJQHKGFDE09DA,53.85,0,3.66,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號十二樓之６,6.75,1090727,土地1建物1車位0,十二層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡日期111.10.28預售屋、或土地及建物分件登記案件；,RPQUNLLJQHKGFDE88DA,61.17,0,3.67,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號十樓之８,5.74,1090729,土地1建物1車位0,十層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5080000,63279,,0,0,預售屋、或土地及建物分件登記案件；,RPSVMLLJQHKGFDE09DA,48.92,0,4.1,有
三民區,房地(土地+建物),高雄市三民區大豐二路３５號二十三樓之８,5.74,1090717,土地1建物1車位0,二十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,80.28,2,2,2,有,有,5200000,64773,,0,0,讓渡日期114.01.13預售屋、或土地及建物分件登記案件；,RPOWMLLJQHKGFDE78DA,48.92,0,4.1,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號九樓之１,6.75,1090722,土地1建物1車位1,九層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,127.61,2,2,2,有,有,6680000,60203,坡道機械,29.11,750000,預售屋、或土地及建物分件登記案件；,RPQPNLLJQHKGFDE38DA,60.73,0,4.43,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３５號二十三樓之１０,6.75,1090717,土地1建物1車位1,二十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,124.19,2,2,2,有,有,6350000,59950,坡道機械,29.11,650000,讓渡日期:113.09.05預售屋、或土地及建物分件登記案件；,RPPONLLJQHKGFDE18DA,59.1,0,3.69,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路３７號十六樓之２,7.42,1090717,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,133.16,2,2,2,有,有,7160000,61605,坡道機械,29.11,750000,讓渡日期:113.09.05預售屋、或土地及建物分件登記案件；,RPQQNLLJQHKGFDE48DA,64.47,0,4.38,有
三民區,房地(土地+建物),高雄市三民區大豐二路３７號八樓之６,6.75,1090729,土地1建物1車位0,八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140703,97.92,2,2,2,有,有,5880000,60049,,0,0,讓渡日期:113.09.05預售屋、或土地及建物分件登記案件；,RPWTNLLJQHKGFDE76DA,61.17,0,3.67,有
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路,8.65,1140528,土地1建物1車位1,四層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.73,3,2,2,有,無,14760000,109347,坡道平面,29.94,1880000,,RPPNMLSLNHKGFDE58CB,,,,
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路,9.81,1140608,土地1建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.75,3,2,2,有,無,19360000,127769,坡道平面,31.68,2230000,,RPPNMLTJOHKGFDE58CB,,,,
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路,6.55,1140606,土地1建物1車位1,三層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.03,3,1,1,有,無,10960000,108138,坡道機械,19.7,1300000,,RPQNMLTJOHKGFDE68CB,,,,
三民區,房地(土地+建物)+車位,高雄市三民區大豐二路37號旁,6.75,1140611,土地1建物1車位1,七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.19,2,2,2,有,無,6350000,59950,坡道機械,29.11,650000,,RPPNMLMJPHKGFDE97CB,,,,
,,,,,,,,,,,,,,,,,,9102676.056,71819.28638,,,,,,,,,
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５３號六樓,11.32,1140610,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,1,有,有,12800000,135567,坡道機械,15.08,1350000,,RPROMLMJPHKGFDE28DA,50.18,0,4.38,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５３號十三樓,11.32,1140608,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,99.54,2,1,1,有,有,13200000,140303,坡道機械,15.08,1350000,,RPSOMLMJPHKGFDE38DA,50.18,0,4.38,有
三民區,房地(土地+建物),高雄市三民區水源東路３１號八樓,9.6,1140617,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,72.11,2,1,1,有,有,10500000,145611,,0,0,,RPWOMLMJPHKGFDE78DA,42,0,4.48,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路１１號二樓,15.43,1140603,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,133.34,3,2,2,有,有,16500000,123377,坡道平面,17.84,2250000,,RPOOMLMJPHKGFDE97DA,69.73,0,4.81,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路５號十四樓,18.41,1140512,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,157.81,3,2,2,有,有,22600000,148418,坡道平面,20.36,2200000,,RPPNMLPLOHKGFDE38DA,78.74,0,9.96,有
三民區,房地(土地+建物)+車位,高雄市三民區水源東路２３號九樓,10.99,1140502,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140311,97.11,2,1,2,有,有,12700000,136535,坡道機械,15.08,1500000,,RPQNMLPLOHKGFDE48DA,48.83,0,4.05,有
