抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_23 22_38_34,42,https://www.sinyi.com.tw//buy/house/0114VC?breadcrumb=list,店長推薦面總圖景觀戶大清卓越,桃園市桃園區新埔八街,大樓,4.3年,建坪 59.72,主 + 陽25.88,12樓/15樓,3房2廳2衛,前後陽台有陽台廁所開窗有 255 人也在關注這間👀,"3,580萬","3,380","3,580萬3,380萬",兩個以上車位
2025_11_23 22_38_34,42,https://www.sinyi.com.tw//buy/house/8492US?breadcrumb=list,八德重劃區兩房車位佳瑞遊CITY,桃園市八德區仁德一路,大樓,8.1年,建坪 34.14,主 + 陽18.57,11樓/12樓,2房2廳1衛,有裝潢前後陽台有陽台有 1103 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_23 22_38_34,42,https://www.sinyi.com.tw//buy/house/5307LQ?breadcrumb=list,臻藝近交流道三房美空間臻藝,桃園市中壢區五族二街,大樓,19.1年,建坪 37.23,主 + 陽26.31,5樓/14樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 464 人也在關注這間👀,加入最愛,"1,358","1,358萬",
2025_11_23 22_38_34,42,https://www.sinyi.com.tw//buy/house/4257BX?breadcrumb=list,必富邑Ｄ區面公園四房車位必富邑D區,桃園市桃園區龍祥街,華廈,25.7年,建坪 48.54,主 + 陽31.46,4樓/9樓,4房2廳2衛,有裝潢有陽台廁所開窗有 324 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_23 22_38_34,42,https://www.sinyi.com.tw//buy/house/0198DX?breadcrumb=list,近未來交流道露臺四房車位,桃園市八德區介壽路二段,大樓,8.0年,建坪 50.46,主 + 陽24.57,2樓/11樓,4房2廳2衛,有裝潢廁所開窗房間皆有窗有 226 人也在關注這間👀,"1,650萬","1,499","1,650萬1,499萬",一樓平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/78059H?breadcrumb=list,正藝文核心四房雙車位福利國,桃園市桃園區同德六街,大樓,29.8年,建坪 83.95,主建物49.08,1樓/13樓,4房2廳2衛1室,有裝潢有陽台廁所開窗有 221 人也在關注這間👀,"3,300萬","3,300","3,300萬",兩個以上車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/0912PP?breadcrumb=list,富宇景觀兩房車位,桃園市龜山區文化二路,大樓,3.8年,建坪 38.24,主 + 陽18.61,11樓/14樓,2房2廳1衛,有裝潢有景觀前後陽台有 298 人也在關注這間👀,"1,568萬","1,488","1,568萬1,488萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/2451NK?breadcrumb=list,米蘭小鎮舒適美宅米蘭小鎮,桃園市桃園區溫州街,華廈,28.5年,建坪 45.06,主 + 陽28.95,2樓/9樓,2廳,有裝潢有景觀有陽台有 62 人也在關注這間👀,"1,580萬","1,580","1,580萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/0406VZ?breadcrumb=list,米蘭小鎮對面就公園的房子米蘭小鎮,桃園市桃園區溫州街,華廈,28.5年,建坪 40.58,主 + 陽29.07,2樓/9樓,2廳1衛,有裝潢有陽台房間皆有窗有 103 人也在關注這間👀,加入最愛,"1,380","1,380萬",
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/4319QV?breadcrumb=list,美活市優質兩房車位美活市,桃園市平鎮區南平路,大樓,11.4年,建坪 37.93,主 + 陽19.49,10樓/12樓,2房2廳1衛,有裝潢廁所開窗警衛管理有 307 人也在關注這間👀,"1,058萬","1,058","1,058萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/3316QD?breadcrumb=list,稀有海華１＋１附車位國際會館,桃園市中壢區九和一街,大樓,17.6年,建坪 27.72,主 + 陽12.93,20樓/22樓,1房1廳1衛,有裝潢警衛管理具垃圾處理有 224 人也在關注這間👀,"1,068萬","1,068","1,068萬",兩個以上車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/5381JW?breadcrumb=list,鴻廣新Ａ７兩房車位,桃園市龜山區樂善二路,大樓,3.8年,建坪 30.51,主 + 陽16.13,14樓/15樓,2房2廳1衛,有裝潢有景觀有陽台有 640 人也在關注這間👀,"1,390萬","1,288","1,390萬1,288萬",坡道機械車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/1462FH?breadcrumb=list,和耀富郁兩房車位和耀富郁,桃園市中壢區圓光路一段,華廈,6.2年,建坪 37.48,主 + 陽17.83,2樓/7樓,2房2廳1衛,有裝潢有景觀前後陽台有 1083 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/6071PN?breadcrumb=list,溫馨收租三套房好方便,桃園市桃園區復興路,華廈,36.2年,建坪 28.27,主 + 陽22.7,5樓/10樓,3房3衛,有裝潢有景觀房間皆有窗有 232 人也在關注這間👀,"1,080萬",999,"1,080萬999萬",
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/84876U?breadcrumb=list,尊爵電梯大空間附車位富甲尊爵,桃園市中壢區仁福三街,大樓,31.5年,建坪 59.54,主 + 陽44.6,5-6樓/12樓,3房2廳3衛,有陽台警衛管理花園有 23 人也在關注這間👀,"1,380萬","1,380","1,380萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/15870K?breadcrumb=list,ＨＯＭＥ１邊間大三房車位璟都HOME1,桃園市中壢區永園路,大樓,9.1年,建坪 51.88,主 + 陽28.26,4樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 150 人也在關注這間👀,"2,298萬","2,298","2,298萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/70571H?breadcrumb=list,近龍潭科園區２房車位,桃園市龍潭區渴望二路,華廈,1.6年,建坪 58.95,主 + 陽28.31,3樓/10樓,2房2廳2衛,有裝潢有景觀前後陽台有 159 人也在關注這間👀,"1,760萬","1,760","1,760萬",兩個以上車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/83146K?breadcrumb=list,Ａ７富宇富御靜美高樓兩房,桃園市龜山區文禾路,大樓,0.7年,建坪 32.95,主 + 陽16.18,20樓/24樓,2房2廳1衛,有景觀有陽台廁所開窗有 323 人也在關注這間👀,"1,448萬","1,398","1,448萬1,398萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/71963U?breadcrumb=list,藝文邊間豪邸三房車位,桃園市桃園區同德五街,華廈,16.0年,建坪 64.08,主 + 陽33.47,9樓/10樓,3房2廳2衛1室,有裝潢有景觀前後陽台有 293 人也在關注這間👀,"2,780萬","2,780","2,780萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/62199T?breadcrumb=list,下南崁西康路大三房！,桃園市蘆竹區西康路,華廈,33.1年,建坪 34.59,主 + 陽28.13,3樓/7樓,3房2廳2衛,有裝潢有陽台廁所開窗有 405 人也在關注這間👀,968萬,898,968萬898萬,
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/9338HT?breadcrumb=list,靜謐森林屋離塵不離城森之丘,桃園市蘆竹區中山路,大樓,12.5年,建坪 55.07,主 + 陽30.65,6樓/12樓,2房2廳2衛,有裝潢有景觀前後陽台有 162 人也在關注這間👀,"1,798萬","1,798","1,798萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/3416SJ?breadcrumb=list,近文青國小合謙學三房車位,桃園市龜山區牛角坡路,大樓,3.5年,建坪 46.93,主 + 陽23.04,9樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 115 人也在關注這間👀,"2,188萬","2,188","2,188萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/2050PS?breadcrumb=list,和發ＬａＶｉｅ三房車位,桃園市桃園區大連二街,大樓,5.8年,建坪 55.48,主 + 陽27.19,5樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 345 人也在關注這間👀,"1,998萬","1,998","1,998萬",坡道平面車位
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/3227YT?breadcrumb=list,潤泰大家優質美兩房,桃園市桃園區春日路,大樓,26.0年,建坪 27.29,主 + 陽21.17,6樓/24樓,2房2廳1衛,有裝潢前後陽台有陽台有 258 人也在關注這間👀,加入最愛,"1,088","1,088萬",
2025_11_23 22_38_45,43,https://www.sinyi.com.tw//buy/house/6714PL?breadcrumb=list,青埔｜新大代代木朝南三房,桃園市大園區致成路,大樓,0.6年,建坪 47.79,主 + 陽26.13,12樓/15樓,3房2廳2衛,有景觀前後陽台有陽台有 124 人也在關注這間👀,"2,825萬","2,825","2,825萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/5024UM?breadcrumb=list,宜誠賦｜面校園三房車位,桃園市大園區大豐二街,華廈,0.6年,建坪 51.98,主 + 陽26.81,5樓/8樓,3房2廳2衛,有裝潢有景觀前後陽台有 69 人也在關注這間👀,"2,880萬","2,880","2,880萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/5166WN?breadcrumb=list,瑞御首席採光大三房車位,桃園市桃園區中埔一街,大樓,7.7年,建坪 64.18,主 + 陽37.28,8樓/13樓,3房2廳3衛,有裝潢有景觀前後陽台有 313 人也在關注這間👀,"2,880萬","2,880","2,880萬",坡道機械車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/3955ZN?breadcrumb=list,南青山樹梢美景３房,桃園市大園區致遠街,大樓,2.0年,建坪 45.31,主 + 陽24.41,2樓/23樓,3房2廳2衛,有裝潢有景觀前後陽台有 99 人也在關注這間👀,"2,238萬","2,238","2,238萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/7300SV?breadcrumb=list,近八德運動中心美別墅清境5期,桃園市八德區國豐五街,透天,18.7年,建坪 96.01,主 + 陽90.02,1-5樓/5樓,4房3廳4衛1室,有裝潢有陽台廁所開窗有 1996 人也在關注這間👀,"3,600萬","3,398","3,600萬3,398萬",其他
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/3138HG?breadcrumb=list,維特魯威●全新三房帶車位,桃園市龜山區文桃路,大樓,0.9年,建坪 52.24,主 + 陽25.1,10樓/28樓,3房2廳2衛,有裝潢有景觀有陽台有 161 人也在關注這間👀,"2,188萬","2,188","2,188萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/0941DK?breadcrumb=list,Ａ７文青國小旁靜美兩房,桃園市龜山區樂善二路,大樓,1.6年,建坪 35.13,主 + 陽18.08,12樓/19樓,2房2廳1衛,有裝潢有景觀有陽台有 267 人也在關注這間👀,"1,650萬","1,588","1,650萬1,588萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/0354AP?breadcrumb=list,中正路發財景觀三房車位,桃園市桃園區中正路,大樓,31.3年,建坪 42.17,主 + 陽27.84,14樓/16樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 191 人也在關注這間👀,"1,588萬","1,588","1,588萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/8689SZ?breadcrumb=list,青埔寶台Ａ１７兩房雙車位,桃園市大園區領航南路四段,華廈,1.4年,建坪 52.3,主 + 陽18.82,10樓/10樓,2房2廳1衛,有裝潢有景觀有陽台有 149 人也在關注這間👀,"1,888萬","1,888","1,888萬",兩個以上車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/8893HH?breadcrumb=list,青埔｜大華畔三房雙車位,桃園市中壢區永昌一路,大樓,0.8年,建坪 55.09,主 + 陽26.12,15樓/15樓,3房2廳2衛,有景觀前後陽台有陽台有 228 人也在關注這間👀,"2,950萬","2,880","2,950萬2,880萬",兩個以上車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/7656ZB?breadcrumb=list,近青埔國中豐郡京硯兩房,桃園市中壢區永泰路,大樓,0.7年,建坪 38.44,主 + 陽18.56,9樓/13樓,2房2廳1衛,有景觀前後陽台有陽台有 254 人也在關注這間👀,"1,768萬","1,768","1,768萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/0715MF?breadcrumb=list,舞揚一綻高樓採光兩房車位,桃園市楊梅區新農街二段,華廈,12.6年,建坪 43.45,主 + 陽26.26,8樓/9樓,2房2廳2衛,有裝潢有景觀有陽台有 56 人也在關注這間👀,"1,300萬","1,300","1,300萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/7450DN?breadcrumb=list,葛里法⚜️銀駒山景豪邸,桃園市蘆竹區南祥路,大樓,3.0年,建坪 103.14,主 + 陽55.39,7樓/13樓,3房2廳3衛1室,毛胚屋有景觀廁所開窗有 244 人也在關注這間👀,"4,300萬","4,300","4,300萬",兩個以上車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/1066PY?breadcrumb=list,Ａ７小資成家富宇富御兩房,桃園市龜山區文禾路,大樓,0.7年,建坪 24.72,主 + 陽16.18,4樓/23樓,2房1廳1衛,有景觀有陽台廁所開窗有 413 人也在關注這間👀,"1,350萬","1,320","1,350萬1,320萬",
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/5564NG?breadcrumb=list,大園區電梯三房＋車位,桃園市大園區環區西路,大樓,1.0年,建坪 47.74,主 + 陽26.52,9樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 130 人也在關注這間👀,"1,658萬","1,599","1,658萬1,599萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/4053CR?breadcrumb=list,東騰青一景觀四房車位,桃園市桃園區朝陽街,大樓,0.9年,建坪 66.1,主 + 陽37.71,18樓/25樓,4房2廳2衛,毛胚屋有景觀前後陽台有 257 人也在關注這間👀,"3,698萬","3,698","3,698萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/9619ST?breadcrumb=list,近未來捷運Ｇ０９美２房,桃園市桃園區中正一街,華廈,6.6年,建坪 24.48,主 + 陽16.41,3樓/7樓,2房2廳1衛,有裝潢有陽台廁所開窗有 933 人也在關注這間👀,998萬,970,998萬970萬,
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/6862QB?breadcrumb=list,★您的陸昇豪邸即刻入住,桃園市桃園區中埔二街,大樓,11.2年,建坪 111.15,主 + 陽58.37,3樓/14樓,4房2廳3衛1室,有裝潢有景觀前後陽台有 1168 人也在關注這間👀,"4,100萬","4,100","4,100萬",兩個以上車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/7654SU?breadcrumb=list,小檜溪指標建案－遠雄夏沐,桃園市桃園區民光東路,大樓,0.6年,建坪 42.82,主 + 陽22.34,12樓/22樓,3房2廳2衛,有景觀前後陽台有陽台有 235 人也在關注這間👀,"2,550萬","2,550","2,550萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/3781MF?breadcrumb=list,享公園雅緻·臻品美裝三房公園臻品,桃園市桃園區樹林九街,華廈,25.2年,建坪 44.78,主 + 陽25.34,2樓/8樓,3房2廳2衛,有裝潢警衛管理具垃圾處理有 233 人也在關注這間👀,"1,598萬","1,399","1,598萬1,399萬",坡道平面車位
2025_11_23 22_38_59,44,https://www.sinyi.com.tw//buy/house/3892ZZ?breadcrumb=list,樂活．愜意生活三房車位樂活,桃園市蘆竹區中山路,大樓,19.1年,建坪 53.42,主 + 陽26.92,10樓/12樓,3房2廳2衛,有裝潢有景觀有陽台有 326 人也在關注這間👀,"1,688萬","1,688","1,688萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/3468RK?breadcrumb=list,小檜溪美屋３房大空間,桃園市桃園區春日路,大樓,2.1年,建坪 70.71,主 + 陽38.67,7樓/12樓,3房2廳3衛,有裝潢有景觀前後陽台有 211 人也在關注這間👀,"3,568萬","3,458","3,568萬3,458萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6287VB?breadcrumb=list,昭揚天寬稀有高樓層,桃園市桃園區溫州一路,大樓,1.1年,建坪 87.26,主 + 陽47.58,13樓/15樓,4房2廳3衛,有景觀前後陽台有陽台有 366 人也在關注這間👀,"5,500萬","4,980","5,500萬4,980萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/7979GD?breadcrumb=list,公園為鄰。百川達硯大三房,桃園市平鎮區萬興街,大樓,2.0年,建坪 51.03,主 + 陽26.56,2樓/15樓,3房2廳2衛,有景觀前後陽台有陽台有 475 人也在關注這間👀,"2,088萬","1,988","2,088萬1,988萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6304AG?breadcrumb=list,昭揚天銳雙主臥四房車位,桃園市桃園區朝陽街,大樓,0.5年,建坪 67.96,主 + 陽39.87,11樓/15樓,4房2廳3衛,毛胚屋有景觀前後陽台有 457 人也在關注這間👀,"3,380萬","3,380","3,380萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/5591KN?breadcrumb=list,桃園厚陞園漂亮美屋附車位,桃園市桃園區民權路,大樓,1.9年,建坪 37.08,主 + 陽17.9,4樓/13樓,2房2廳2衛,有裝潢有陽台廁所開窗有 290 人也在關注這間👀,"1,688萬","1,688","1,688萬",升降平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/1193AD?breadcrumb=list,元臺境３房１室雙車位元臺境,桃園市八德區和強路,大樓,4.6年,建坪 67.67,主 + 陽33.1,13樓/15樓,3房2廳2衛1室,有裝潢前後陽台有陽台有 214 人也在關注這間👀,"2,388萬","2,388","2,388萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6787WZ?breadcrumb=list,近幼獅交流道稀有兩房車位,桃園市楊梅區青山一街,大樓,7.0年,建坪 38.5,主 + 陽19.16,7樓/15樓,2房2廳1衛,有裝潢有景觀前後陽台有 126 人也在關注這間👀,"1,088萬","1,088","1,088萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/3897CQ?breadcrumb=list,稀有面山帝景四房雙車位英橋帝景,桃園市蘆竹區愛山街,大樓,14.3年,建坪 113.51,主 + 陽60.74,9樓/14樓,4房2廳3衛1室,有裝潢有景觀前後陽台有 188 人也在關注這間👀,"3,800萬","3,688","3,800萬3,688萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6897LP?breadcrumb=list,楊梅鼎藏大硯雅致三房車位,桃園市楊梅區青山一街,大樓,7.0年,建坪 48.59,主 + 陽25.86,9樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 194 人也在關注這間👀,"1,388萬","1,388","1,388萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/1086TK?breadcrumb=list,【稀有】邊間採光三房車位樂活,桃園市蘆竹區中山路,大樓,19.1年,建坪 54.86,主 + 陽32.11,5樓/12樓,3房2廳2衛1室,有裝潢有景觀有陽台有 360 人也在關注這間👀,"1,880萬","1,798","1,880萬1,798萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/3966TJ?breadcrumb=list,客運園區璟都麗緻店面１,桃園市大園區航科路,店面,1.4年,建坪 30.65,主 + 陽20.24,1樓/15樓,1廳1衛,有裝潢房間皆有窗警衛管理有 22 人也在關注這間👀,"2,185萬","1,900","2,185萬1,900萬",
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/5559UG?breadcrumb=list,★桃大然★美裝三房雙車位,桃園市大園區永園路二段,大樓,2.6年,建坪 64.68,主 + 陽25.07,6樓/11樓,3房2廳2衛,有裝潢有陽台廁所開窗有 96 人也在關注這間👀,"2,798萬","2,798","2,798萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/73299Q?breadcrumb=list,過嶺正核心景觀三房海德一號,桃園市中壢區民族路六段,大樓,9.9年,建坪 48.94,主 + 陽26.63,12樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 106 人也在關注這間👀,"1,580萬","1,580","1,580萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6619SJ?breadcrumb=list,獨家✨忘憂㊈樓山景居森之丘,桃園市蘆竹區中山路,大樓,12.5年,建坪 65.16,主 + 陽30.65,9樓/12樓,2房2廳1衛,有裝潢有景觀前後陽台有 183 人也在關注這間👀,"1,965萬","1,965","1,965萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/1341DY?breadcrumb=list,龍科旁視野三房平車位,桃園市龍潭區復興路,大樓,1.6年,建坪 49.98,主 + 陽25.62,10樓/12樓,3房2廳2衛,有裝潢有景觀廁所開窗有 351 人也在關注這間👀,"1,250萬","1,210","1,250萬1,210萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6700MN?breadcrumb=list,近未來捷運，高樓三房車位,桃園市桃園區大華五街,大樓,11.7年,建坪 48.47,主 + 陽24.59,8樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 720 人也在關注這間👀,"1,798萬","1,798","1,798萬",坡道平面車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/5467SB?breadcrumb=list,近內壢高中大三房採光宅,桃園市中壢區仁和街,大樓,31.3年,建坪 39.3,主 + 陽30.19,6樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 313 人也在關注這間👀,加入最愛,958,958萬,
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/6705YR?breadcrumb=list,稀有陸光Ｆ區正字號三房陸光四村F4棟,桃園市八德區陸光街,大樓,26.0年,建坪 44.26,主 + 陽30.22,13樓/13樓,3房2廳2衛,有裝潢廁所開窗警衛管理有 130 人也在關注這間👀,"1,280萬","1,190","1,280萬1,190萬",
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/1807YV?breadcrumb=list,宜誠天匯３房１室美景觀宜誠天匯NO1,桃園市中壢區松勤路,大樓,12.8年,建坪 67.58,主 + 陽33.22,8樓/15樓,3房2廳2衛1室,有裝潢有景觀有陽台有 292 人也在關注這間👀,"1,960萬","1,760","1,960萬1,760萬",兩個以上車位
2025_11_23 22_39_14,45,https://www.sinyi.com.tw//buy/house/0208RW?breadcrumb=list,✨青埔綠景精美四房車位,桃園市中壢區聖德路二段,大樓,10.1年,建坪 58.07,主 + 陽32.28,2樓/13樓,4房2廳2衛,有景觀前後陽台有陽台有 529 人也在關注這間👀,"1,598萬","1,598","1,598萬",坡道平面車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/3162GP?breadcrumb=list,航空業首選｜溫馨兩房車位昭揚飛,桃園市桃園區水汴一路,大樓,9.4年,建坪 35.3,主 + 陽18.12,8樓/14樓,2房1廳1衛1室,有裝潢有景觀有陽台有 366 人也在關注這間👀,"1,598萬","1,488","1,598萬1,488萬",坡道平面車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/7406US?breadcrumb=list,昭揚天寬優景觀四房雙車位,桃園市桃園區溫州一路,大樓,1.1年,建坪 87.24,主 + 陽48.01,11樓/15樓,4房2廳3衛,有景觀前後陽台有陽台有 905 人也在關注這間👀,"4,998萬","4,998","4,998萬",兩個以上車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/22721K?breadcrumb=list,惠友雙捷境金店面Ｓ３,桃園市龜山區文化三路,店面,6.9年,建坪 38.21,主 + 陽29.37,1-2樓/11樓,2廳2衛,有陽台廁所開窗警衛管理有 5 人也在關注這間👀,加入最愛,"3,668","3,668萬",
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/92583F?breadcrumb=list,惠友雙捷境金店面Ｓ１,桃園市龜山區文化三路,店面,6.9年,建坪 41.23,主 + 陽31.69,1-2樓/11樓,2廳2衛,有陽台廁所開窗警衛管理有 4 人也在關注這間👀,加入最愛,"3,958","3,958萬",
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/9630KQ?breadcrumb=list,宜誠阿麗拉三房車位,桃園市楊梅區金溪路,華廈,預售,建坪 46.86,主+附 25.59,4樓/10樓,3房2廳2衛,有景觀有陽台房間皆有窗有 115 人也在關注這間👀,"1,470萬","1,398","1,470萬1,398萬",坡道平面車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/52206F?breadcrumb=list,《必富邑》幸運七樓美屋必富邑G區,桃園市桃園區龍泉六街,華廈,26.5年,建坪 30.2,主 + 陽22.47,7樓/9樓,3房2廳2衛,有裝潢有陽台廁所開窗有 446 人也在關注這間👀,加入最愛,968,968萬,
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/11659S?breadcrumb=list,國際路大坪數辦公兼住家,桃園市桃園區國際路一段,辦公/華廈,29.2年,建坪 78.91,主 + 陽66.77,2樓/5樓,5房2廳2衛1室,有裝潢有陽台廁所開窗有 85 人也在關注這間👀,"1,980萬","1,620","1,980萬1,620萬",
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/3809UL?breadcrumb=list,大睦澄品大空間大睦澄品,桃園市桃園區大連二街,大樓,12.0年,建坪 62,主 + 陽33.14,4樓/13樓,2房2廳2衛1室,有裝潢前後陽台有陽台有 156 人也在關注這間👀,"2,288萬","2,288","2,288萬",坡道平面車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/4944SF?breadcrumb=list,麥當勞旁中日龍族３房車位,桃園市八德區中華路,大樓,30.0年,建坪 32.52,主 + 陽21.76,8樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 156 人也在關注這間👀,950萬,930,950萬930萬,坡道機械車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/4993HL?breadcrumb=list,加蒂御林園三房車位加蒂御林園,桃園市桃園區宏昌六街,華廈,31.1年,建坪 41.15,主 + 陽28.49,8樓/8樓,3房2廳2衛,有景觀有陽台廁所開窗有 85 人也在關注這間👀,"1,298萬","1,298","1,298萬",坡道平面車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/0813NR?breadcrumb=list,翡翠宮廷大三房翡翠宮廷,桃園市平鎮區廣明路,大樓,30.7年,建坪 38.71,主 + 陽29.92,2樓/13樓,3房2廳2衛,有陽台警衛管理花園有 344 人也在關注這間👀,898萬,868,898萬868萬,
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/1689KN?breadcrumb=list,宜誠金品大空間三房車位宜誠金品一期(珍...,桃園市桃園區民有東路,大樓,21.3年,建坪 49.71,主 + 陽29.4,11樓/11樓,3房2廳2衛,有裝潢房間皆有窗警衛管理有 477 人也在關注這間👀,"1,680萬","1,680","1,680萬",坡道平面車位
2025_11_23 22_39_24,46,https://www.sinyi.com.tw//buy/house/1970WS?breadcrumb=list,低總價愛七街大面寬金店面,桃園市桃園區愛七街,店面/公寓,45.5年,建坪 25.58,主建物18.99,1樓/4樓,1房1廳1衛,有裝潢有陽台廁所開窗有 84 人也在關注這間👀,"1,698萬","1,588","1,698萬1,588萬",
