抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/4383HV?breadcrumb=list,合峰曜境綠意３房＋車位,新北市林口區文化三路二段,大樓,1.1年,建坪 44.72,主 + 陽23.27,2樓/13樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 523 人也在關注這間👀,"2,880萬","2,388","2,880萬2,388萬",坡道平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/6642RW?breadcrumb=list,一層一戶大四房平面車位,新北市新店區中央七街,華廈,22.2年,建坪 79.96,主 + 陽55.2,4樓/5樓,4房2廳2衛,有裝潢前後陽台有陽台有 309 人也在關注這間👀,"5,588萬","4,588","5,588萬4,588萬",一樓平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/1271BJ?breadcrumb=list,❤️仁愛漂亮電梯附車位仁愛儷境,新北市蘆洲區仁愛街,華廈,4.8年,建坪 22.26,主 + 陽11.78,4樓/7樓,1房2廳1衛,有裝潢有陽台廁所開窗有 1098 人也在關注這間👀,"1,580萬","1,388","1,580萬1,388萬",塔式車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/2346PQ?breadcrumb=list,『鄉林』山匯高樓綠意三房鄉林山海滙-山滙...,新北市淡水區八勢路,大樓,7.5年,建坪 113.89,主 + 陽51.19,14樓/21樓,3房2廳3衛2室,有裝潢有景觀前後陽台有 179 人也在關注這間👀,"5,000萬","4,498","5,000萬4,498萬",兩個以上車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/4165JL?breadcrumb=list,泰山稀有公寓一樓,新北市泰山區泰林路二段,公寓,45.0年,建坪 23.79,主建物20.76,1樓/5樓,2房1廳1衛1室,有裝潢近公園近市場有 516 人也在關注這間👀,"1,098萬",998,"1,098萬998萬",
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/8933BN?breadcrumb=list,專委－合康雙捷高樓釋出合康雙捷市,新北市中和區中正路,大樓,17.5年,建坪 43.15,主 + 陽26.03,11樓/12樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 513 人也在關注這間👀,"2,888萬","2,888","2,888萬",坡道平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/3186GD?breadcrumb=list,碧連天・無痕白境碧連天,新北市樹林區學勤路,大樓,16.2年,建坪 92.43,主 + 陽53.5,15樓/28樓,3房2廳3衛1室,有裝潢前後陽台有陽台有 338 人也在關注這間👀,"4,588萬","4,088","4,588萬4,088萬",兩個以上車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/0649BP?breadcrumb=list,精選低公設三房車位,新北市蘆洲區長安街,華廈,30.6年,建坪 43.47,主 + 陽27.8,4樓/9樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 1045 人也在關注這間👀,"2,280萬","2,180","2,280萬2,180萬",升降平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/8893MB?breadcrumb=list,現代巴黎２房附坡平車位世界盃二期-現代...,新北市新莊區新樹路,大樓,17.6年,建坪 40.54,主 + 陽20.43,5樓/15樓,2房2廳1衛,有裝潢有陽台廁所開窗有 630 人也在關注這間👀,"1,668萬","1,528","1,668萬1,528萬",坡道平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/3087VK?breadcrumb=list,珍藏聯上匯翠高樓邊間三房聯上匯翠,新北市板橋區華江一路,大樓,4.6年,建坪 57.52,主 + 陽28.37,17樓/19樓,3房2廳2衛1室,有景觀有陽台廁所開窗有 440 人也在關注這間👀,"4,550萬","4,080","4,550萬4,080萬",坡道平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/4688NS?breadcrumb=list,首購Ｋ７ＳＯＨＯ名寓,新北市新店區安民街,公寓,41.6年,建坪 19.13,主 + 陽19.13,4樓/5樓,2廳1衛1室,有裝潢有景觀廁所開窗有 352 人也在關注這間👀,"1,288萬","1,068","1,288萬1,068萬",
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/5757NM?breadcrumb=list,家樂福商圈日光暖暖二房宅玄泰ONE,新北市林口區民有街,大樓,8.0年,建坪 39.76,主 + 陽18.29,6樓/14樓,2房2廳1衛,有裝潢廁所開窗警衛管理有 1465 人也在關注這間👀,"1,988萬","1,768","1,988萬1,768萬",坡道平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/1881VJ?breadcrumb=list,大極品－頂峰帝景邊間天城極品21,新北市新莊區思源路,大樓,27.3年,建坪 124.42,主 + 陽88.15,21樓/21樓,5房4廳4衛3室,有裝潢有景觀前後陽台有 168 人也在關注這間👀,"7,200萬","6,480","7,200萬6,480萬",坡道平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/0946WL?breadcrumb=list,竹圍山河景稀有釋出,新北市淡水區竹林路,大樓,10.5年,建坪 63.22,主 + 陽33.61,7樓/12樓,3房2廳2衛,廁所開窗警衛管理具垃圾處理有 741 人也在關注這間👀,"2,680萬","2,680","2,680萬",升降平面車位
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/3594JG?breadcrumb=list,近Ａ９捷運三居一城繁華文化錄,新北市林口區文化三路一段,大樓,20.0年,建坪 36.36,主 + 陽26.76,2樓/12樓,3房2廳2衛,有裝潢有景觀有陽台有 313 人也在關注這間👀,"2,500萬","1,988","2,500萬1,988萬",
2025_11_22 22_50_55,43,https://www.sinyi.com.tw//buy/house/2014FJ?breadcrumb=list,【推薦】御風優質居明日城-御風,新北市泰山區信華六街,大樓,12.6年,建坪 32.41,主 + 陽14.96,10樓/19樓,1房2廳1衛1室,有裝潢有景觀有陽台有 150 人也在關注這間👀,"1,698萬","1,698","1,698萬",坡道平面車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/4526WG?breadcrumb=list,江子翠溫馨成家公寓首選,新北市板橋區懷德街,公寓,50.5年,建坪 26.06,主 + 陽26.06,4樓/4樓,3房2廳1衛,有裝潢前後陽台有陽台有 232 人也在關注這間👀,"1,398萬","1,398","1,398萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/4923FU?breadcrumb=list,懷石庭可走路上學漂亮三房,新北市汐止區茄苳路,華廈,29.1年,建坪 26.88,主 + 陽23.03,5樓/7樓,3房2廳1衛,有裝潢有景觀前後陽台有 458 人也在關注這間👀,"1,298萬","1,298","1,298萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/2648SG?breadcrumb=list,新北帝國商業大樓,新北市三重區重新路二段,辦公/大樓,33.4年,建坪 140.22,主 + 陽121.56,7樓/12樓,2廳,毛胚屋有景觀有陽台有 16 人也在關注這間👀,"6,228萬","6,228","6,228萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/2416MS?breadcrumb=list,永安Ｇｏｌｄｅｎ小宅車位,新北市中和區永貞路,大樓/套房,22.7年,建坪 15.98,主 + 陽6.61,10樓/13樓,1房1廳1衛,有裝潢有景觀有陽台有 1747 人也在關注這間👀,"1,058萬","1,058","1,058萬",升降機械車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/5668SB?breadcrumb=list,新埔５＋６三個車位,新北市板橋區漢生西路,公寓,26.9年,建坪 47.31,主 + 陽35.13,5樓/5樓,5房3廳2衛(含加蓋2房1廳),有裝潢前後陽台有陽台有 304 人也在關注這間👀,"2,088萬","2,088","2,088萬",兩個以上車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/8413HK?breadcrumb=list,永和低總價電梯三房福和花廣,新北市永和區福和路,大樓,47.0年,建坪 17.08,主 + 陽17.09,3樓/11樓,3房2廳1衛,有裝潢有景觀有陽台有 2004 人也在關注這間👀,"1,950萬","1,450","1,650萬1,450萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/37298Y?breadcrumb=list,【首選】捷運公園優質居捷運臻寶二期,新北市新莊區建興街,大樓,12.4年,建坪 43.89,主 + 陽28.47,2樓/13樓,2房2廳2衛,有裝潢前後陽台有陽台有 358 人也在關注這間👀,"2,848萬","2,540","2,848萬2,540萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/4880JY?breadcrumb=list,世界經貿中心邊間財源滾滾,新北市汐止區大同路三段,辦公,33.4年,建坪 182.31,主 + 陽98.32,7樓/10樓,1廳1衛1室,有裝潢有景觀警衛管理有 104 人也在關注這間👀,"3,920萬","3,920","3,920萬",兩個以上車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/0061YT?breadcrumb=list,樟樹二樓優質三房稀有釋出,新北市汐止區樟樹一路,公寓,39.1年,建坪 24.5,主 + 陽24.51,2樓/5樓,3房2廳2衛,有陽台房間皆有窗近公園有 1035 人也在關注這間👀,"1,198萬","1,150","1,198萬1,150萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/1485LJ?breadcrumb=list,★央北重劃區邊間４房車位波爾多2樂菲莊園,新北市新店區央北二路,大樓,2.4年,建坪 68.98,主 + 陽33.83,13樓/15樓,4房2廳2衛,有景觀前後陽台有陽台有 1040 人也在關注這間👀,"5,280萬","4,380","5,280萬4,380萬",兩個以上車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/73166Q?breadcrumb=list,智能悠悅賞景觀小豪宅悠悅賞,新北市三重區永安北路二段,大樓,17.0年,建坪 38.04,主 + 陽17.46,12樓/12樓,2房2廳1衛,有裝潢有景觀有陽台有 578 人也在關注這間👀,"2,388萬","2,388","2,388萬",坡道平面車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/9144BD?breadcrumb=list,景安捷運３房車位宏璽新世界,新北市中和區景平路,大樓,28.5年,建坪 33.23,主 + 陽24.55,16樓/17樓,3房2廳2衛,有景觀前後陽台有陽台有 327 人也在關注這間👀,"2,230萬","2,230","2,230萬",坡道機械車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/3255YU?breadcrumb=list,三井對面｜精華區裝潢三房富堡晶悅,新北市林口區文化二路一段,大樓,11.8年,建坪 64.24,主 + 陽35.74,11樓/15樓,3房2廳2衛1室,有裝潢前後陽台有陽台有 198 人也在關注這間👀,"3,100萬","3,100","3,100萬",升降平面車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/8715AB?breadcrumb=list,☘️三重雙捷運溫馨幸福宅茂金金典,新北市三重區朝陽街,大樓,11.3年,建坪 29.78,主 + 陽19.32,3樓/15樓,2房1廳1衛,有裝潢有陽台廁所開窗有 715 人也在關注這間👀,"2,235萬","2,235","2,235萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/8624UM?breadcrumb=list,未來之都景觀高樓未來之都2期倫敦...,新北市五股區芳洲八路,大樓,11.8年,建坪 44.86,主 + 陽22.48,13樓/15樓,2房2廳2衛,有裝潢有景觀有陽台有 129 人也在關注這間👀,"1,849萬","1,849","1,849萬",坡道平面車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/1418TF?breadcrumb=list,稀有精美高樓溫馨兩房美邸太陽帝國,新北市中和區景新街,大樓,3.7年,建坪 27.23,主 + 陽12.74,24樓/36樓,2房2廳1衛,有裝潢有景觀前後陽台有 190 人也在關注這間👀,"1,988萬","1,988","1,988萬",坡道平面車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/1733DK?breadcrumb=list,✨家境亮麗三房車位捷運家境,新北市新莊區中正路,大樓,13.0年,建坪 48.21,主 + 陽27.65,11樓/15樓,3房2廳2衛,有裝潢有陽台廁所開窗有 235 人也在關注這間👀,"2,788萬","2,788","2,788萬",坡道平面車位
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/3497QR?breadcrumb=list,一森原獨享美居一森原,新北市淡水區中正路二段,大樓,8.1年,建坪 21.26,主 + 陽13.84,4樓/29樓,1房1廳1衛,有裝潢有景觀有陽台有 109 人也在關注這間👀,"1,038萬","1,038","1,038萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/0910FL?breadcrumb=list,江翠捷運精華一樓,新北市板橋區松柏街,公寓,53.0年,建坪 19.99,主建物19.99,1樓/4樓,1房2廳1衛,近公園近捷運近市場有 497 人也在關注這間👀,"2,350萬","2,200","2,350萬2,200萬",
2025_11_22 22_51_04,44,https://www.sinyi.com.tw//buy/house/6818RK?breadcrumb=list,仁愛路乾淨漂亮大３房,新北市土城區仁愛路,公寓,45.0年,建坪 39.44,主 + 陽39.44,4樓/5樓,3房2廳3衛,有裝潢有景觀前後陽台有 296 人也在關注這間👀,"1,750萬","1,450","1,750萬1,450萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/1987VM?breadcrumb=list,國泰金城稀有獨戶●雙露臺國泰金城,新北市土城區學士路,大樓,7.9年,建坪 61.48,主 + 陽31.4,2樓/18樓,2房2廳2衛,有裝潢前後陽台有陽台有 1367 人也在關注這間👀,"4,398萬","3,998","4,398萬3,998萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/3425SS?breadcrumb=list,⭐皇家天下–高樓邊間皇家天下,新北市汐止區新台五路一段,大樓,25.5年,建坪 39.3,主 + 陽28.39,14樓/28樓,3房2廳2衛,有裝潢有景觀前後陽台有 715 人也在關注這間👀,"2,568萬","2,568","2,568萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/0059XY?breadcrumb=list,新板圖質感舒適兩房新板圖,新北市板橋區莊敬路,大樓,9.8年,建坪 34.52,主 + 陽22.63,8樓/23樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 803 人也在關注這間👀,"3,288萬","3,288","3,288萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/6406KH?breadcrumb=list,捷運百年景觀美四房百年好合,新北市中和區秀朗路三段,大樓,29.9年,建坪 39.08,主 + 陽35.27,13樓/23樓,4房2廳2衛,有裝潢有景觀有陽台有 276 人也在關注這間👀,"2,775萬","2,520","2,775萬2,520萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/5661HU?breadcrumb=list,雙捷運。美妝四房宅邸金世家,新北市板橋區長江路二段,華廈,28.4年,建坪 56.28,主 + 陽35.92,2樓/8樓,4房2廳2衛,有裝潢前後陽台有陽台有 729 人也在關注這間👀,"2,980萬","2,980","2,980萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/4919DS?breadcrumb=list,永亨低總價方正美屋,新北市永和區永亨路,公寓,48.4年,建坪 27.21,主 + 陽27.21,4樓/5樓,3房2廳1衛,有裝潢前後陽台有陽台有 716 人也在關注這間👀,"1,380萬","1,268","1,380萬1,268萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/9509DZ?breadcrumb=list,『誠意出售』江翠稀有兩房,新北市板橋區長江路二段,大樓,5.3年,建坪 28.35,主 + 陽16.1,5樓/13樓,2房2廳1衛,有裝潢有陽台廁所開窗有 3892 人也在關注這間👀,"2,798萬","2,381","2,798萬2,381萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/7292DK?breadcrumb=list,綠波山莊三房平面車,新北市淡水區淡金路,大樓,29.8年,建坪 48.44,主 + 陽27.58,8樓/12樓,3房2廳2衛,有裝潢有陽台廁所開窗有 187 人也在關注這間👀,"1,280萬","1,280","1,280萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/0519AH?breadcrumb=list,昌隆精美邊間四房三樓,新北市新莊區昌隆街,公寓,48.8年,建坪 21.5,主 + 陽21.49,3樓/4樓,4房2廳1衛,有裝潢有陽台房間皆有窗有 52 人也在關注這間👀,"1,238萬","1,238","1,238萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/4427CS?breadcrumb=list,尼斯全新２＋１有車位,新北市中和區秀朗路三段,大樓,1.5年,建坪 60.94,主 + 陽30.95,5樓/14樓,2房2廳2衛1室,毛胚屋有陽台廁所開窗有 281 人也在關注這間👀,"3,880萬","3,498","3,880萬3,498萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/7357FZ?breadcrumb=list,樹梢綠景悅灣四房車位春天悅灣,新北市淡水區民族路,華廈,17.1年,建坪 63.68,主 + 陽35.77,6樓/7樓,4房2廳2衛,有裝潢有景觀前後陽台有 225 人也在關注這間👀,"3,200萬","2,900","3,200萬2,900萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/6244VN?breadcrumb=list,大坪林高峰會採光景觀吉品高峰會,新北市新店區文化路,大樓,16.6年,建坪 65.06,主 + 陽37.04,10樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 718 人也在關注這間👀,"4,888萬","4,468","4,888萬4,468萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/8267KS?breadcrumb=list,【漢寶臺大苑】美宅登場,新北市永和區成功路一段,大樓,3.1年,建坪 40.88,主 + 陽24.25,2樓/11樓,3房2廳2衛,有裝潢有景觀前後陽台有 296 人也在關注這間👀,"2,650萬","2,560","2,650萬2,560萬",坡道機械車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/9311UQ?breadcrumb=list,碧富御電梯大戶附坡平車位碧富御,新北市蘆洲區長安街,華廈,34.8年,建坪 65.03,主 + 陽33.19,6樓/6樓,6房3廳3衛1室(含加蓋3房2廳1衛1室),有裝潢有景觀有陽台有 134 人也在關注這間👀,"3,688萬","3,200","3,688萬3,200萬",坡道平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/0861CY?breadcrumb=list,亞東●正四川路二段公寓,新北市板橋區四川路二段,公寓,48.8年,建坪 23.9,主 + 陽23.9,4樓/4樓,3房2廳1衛,有裝潢廁所開窗近公園有 531 人也在關注這間👀,"1,300萬","1,180","1,300萬1,180萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/0671LK?breadcrumb=list,忠義現代金典兩房車位現代金典,新北市蘆洲區光復路,華廈,11.7年,建坪 36.97,主 + 陽20.52,5樓/7樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 383 人也在關注這間👀,"2,989萬","2,688","2,989萬2,688萬",升降平面車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/9787SU?breadcrumb=list,永和區公所雙陽台公寓三樓,新北市永和區豫溪街,公寓,39.2年,建坪 32.34,主 + 陽30.22,3樓/5樓,3房2廳2衛,有裝潢有景觀前後陽台有 2279 人也在關注這間👀,"1,980萬","1,680","1,980萬1,680萬",
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/9297QZ?breadcrumb=list,【盛河八方】辦公２樓,新北市三重區福德南路,辦公/大樓,1.8年,建坪 39.28,主 + 陽22.97,2樓/14樓,1廳,毛胚屋有景觀有陽台有 121 人也在關注這間👀,"2,988萬","2,250","2,988萬2,250萬",塔式車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/3920HH?breadcrumb=list,【盛河八方】創業總部,新北市三重區福德南路,辦公/大樓,1.8年,建坪 98.15,主 + 陽59.11,3樓/14樓,1廳,毛胚屋有景觀有陽台有 108 人也在關注這間👀,"7,188萬","5,100","7,188萬5,100萬",兩個以上車位
2025_11_22 22_51_16,45,https://www.sinyi.com.tw//buy/house/4196ZW?breadcrumb=list,稀有富品苑低總價新成屋富品苑,新北市三重區介壽路,辦公/大樓,1.8年,建坪 23.72,主 + 陽15.33,4樓/12樓,1廳1衛,毛胚屋有陽台警衛管理有 328 人也在關注這間👀,"1,938萬","1,780","1,938萬1,780萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/1292FJ?breadcrumb=list,美河市河岸美景美河市,新北市新店區中央路,辦公/大樓,13.0年,建坪 59.71,主 + 陽32.98,15樓/29樓,1房1廳2衛1室,有裝潢有景觀廁所開窗有 292 人也在關注這間👀,"4,380萬","3,980","4,380萬3,980萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/4297FG?breadcrumb=list,近蘆洲佳瑪一樓商辦宇宙城,新北市蘆洲區長安街,店面/辦公,28.5年,建坪 24.21,主 + 陽14.27,1樓/10樓,2房1廳2衛(含加蓋1房1衛),有裝潢警衛管理具垃圾處理有 187 人也在關注這間👀,"2,088萬","1,698","2,088萬1,698萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/4888GB?breadcrumb=list,公園捷運獨棟美廈,新北市中和區中安街,華廈,34.4年,建坪 54.64,主 + 陽44.42,2樓/6樓,4房2廳2衛1室(含加蓋1室),有裝潢有景觀前後陽台有 203 人也在關注這間👀,"4,588萬","4,320","4,588萬4,320萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/4914AU?breadcrumb=list,ＣＯＺＹ●河景兩房車位,新北市三重區大同南路,大樓,5.3年,建坪 43.93,主 + 陽23.52,17樓/27樓,2房2廳2衛,有裝潢有景觀廁所開窗有 468 人也在關注這間👀,"3,298萬","3,298","3,298萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/84743D?breadcrumb=list,在勤樸眺望天空與河的邊際,新北市汐止區大同路一段,辦公/大樓,12.1年,建坪 90.05,主 + 陽52.37,13樓/18樓,1廳,毛胚屋有景觀前後陽台有 153 人也在關注這間👀,"4,588萬","2,550","3,350萬2,550萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/35355K?breadcrumb=list,悠遊裕隆城☀高樓邊間四房園頂,新北市新店區中興路二段,大樓,8.7年,建坪 64.54,主 + 陽35.05,14樓/22樓,4房2廳2衛,前後陽台有陽台廁所開窗有 328 人也在關注這間👀,"4,523萬","4,523","4,523萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/88342M?breadcrumb=list,想河您有個家河家歡,新北市三重區成功路,大樓,1.9年,建坪 29.89,主 + 陽14.07,4樓/15樓,1房2廳1衛,有裝潢有陽台房間皆有窗有 761 人也在關注這間👀,"2,100萬","1,988","2,100萬1,988萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/2905VV?breadcrumb=list,國藝綠意盎然三房車位國家藝術庭園,新北市淡水區自強路,大樓,32.9年,建坪 45.55,主 + 陽30.89,6樓/16樓,3房2廳2衛,有景觀前後陽台有陽台有 542 人也在關注這間👀,"1,820萬","1,788","1,820萬1,788萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/3686TB?breadcrumb=list,鬧中取靜，小家庭首選,新北市蘆洲區仁愛街,公寓,42.4年,建坪 19.35,主 + 陽19.35,5樓/5樓,1房2廳1衛,前後陽台有陽台廁所開窗有 122 人也在關注這間👀,999萬,999,999萬,
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/2514FR?breadcrumb=list,四號公園電梯大空間,新北市永和區永貞路,大樓/辦公,34.0年,建坪 36.79,主 + 陽33.5,3樓/11樓,2房2廳2衛,有陽台房間皆有窗近公園有 558 人也在關注這間👀,"2,380萬","1,988","2,380萬1,988萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/0597HY?breadcrumb=list,板橋‧綠意‧公園三房車位柏克萊公園,新北市板橋區藝文街,大樓,4.9年,建坪 45.44,主 + 陽21.99,6樓/17樓,3房2廳2衛,有裝潢有陽台房間皆有窗有 2309 人也在關注這間👀,"2,688萬","2,580","2,688萬2,580萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/3739GN?breadcrumb=list,綠意山景雲極質感三房合康雲極,新北市汐止區新興路,大樓,7.8年,建坪 50.96,主 + 陽28.18,2樓/21樓,3房2廳2衛,有裝潢有景觀前後陽台有 553 人也在關注這間👀,"3,380萬","3,068","3,380萬3,068萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/8844QC?breadcrumb=list,中正低總價方正公寓１樓,新北市新店區中正路,公寓,30.2年,建坪 23.2,主 + 陽19.18,1樓/5樓,2房2廳1衛,有裝潢房間皆有窗近公園有 961 人也在關注這間👀,"1,950萬","1,568","1,950萬1,568萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/3729UV?breadcrumb=list,禮躍高坪效大空間２房１室禮躍,新北市新莊區福美街,大樓,6.6年,建坪 44.74,主 + 陽20.83,10樓/15樓,2房2廳2衛1室,有裝潢有景觀有陽台有 748 人也在關注這間👀,"2,798萬","2,688","2,798萬2,688萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/6023JP?breadcrumb=list,店長推薦圓頂高樓三房車位園頂,新北市新店區中興路二段,大樓,8.7年,建坪 44.35,主 + 陽22.87,12樓/26樓,3房2廳2衛,有裝潢有陽台警衛管理有 1427 人也在關注這間👀,"3,288萬","2,988","3,288萬2,988萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/4167SQ?breadcrumb=list,邊間三面採光電梯三房阿利阿多,新北市三重區忠孝路二段,大樓,30.0年,建坪 34.5,主 + 陽25.57,5樓/12樓,3房2廳2衛,有裝潢有景觀前後陽台有 1463 人也在關注這間👀,"1,940萬","1,880","1,940萬1,880萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/3578TY?breadcrumb=list,【尚海】雅致三房車位尚海,新北市淡水區淡金路,大樓,18.3年,建坪 56.99,主 + 陽31.17,10樓/19樓,3房2廳2衛,有裝潢前後陽台有陽台有 456 人也在關注這間👀,"2,198萬","2,098","2,198萬2,098萬",坡道平面車位
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/6109SY?breadcrumb=list,★宏國三房雙衛浴開窗★美麗宏國B區,新北市土城區學府路一段,大樓,31.0年,建坪 34.75,主 + 陽29.28,10樓/13樓,3房2廳2衛,有裝潢有景觀有陽台有 571 人也在關注這間👀,"2,198萬","2,088","2,198萬2,088萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/92690F?breadcrumb=list,新板東京經典三房,新北市板橋區民生路二段,大樓,預售,建坪 38.66,主+附 25.19,11樓/19樓,3房2廳2衛,前後陽台有陽台廁所開窗有 417 人也在關注這間👀,"3,705萬","3,705","3,705萬",
2025_11_22 22_51_25,46,https://www.sinyi.com.tw//buy/house/34987B?breadcrumb=list,府中邊間三房車位,新北市板橋區大華街,大樓,預售,建坪 32.11,主+附 20.9,11樓/14樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 535 人也在關注這間👀,"3,125萬","1,798","3,125萬",其他
2025_11_22 22_51_38,47,https://www.sinyi.com.tw//buy/house/8915CY?breadcrumb=list,高樓美景美樹館,新北市蘆洲區正和街,大樓,12.5年,建坪 48.11,主 + 陽25.9,13樓/13樓,3房2廳2衛,有裝潢有景觀有陽台有 143 人也在關注這間👀,"2,480萬","2,450","2,480萬2,450萬",坡道平面車位
2025_11_22 22_51_38,47,https://www.sinyi.com.tw//buy/house/2738RD?breadcrumb=list,容邑優選露臺店鋪容邑PARK,新北市新莊區富貴路,店面,8.7年,建坪 38.63,主 + 陽18.25,3樓/15樓,2房1廳1衛(含加蓋1房),有裝潢有景觀前後陽台有 71 人也在關注這間👀,"2,480萬","2,280","2,480萬2,280萬",坡道平面車位
