抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS171017HB?breadcrumb=list,公園街6房6衛市區高投報屋,基隆市仁愛區公園街,公寓,44.1年,建坪 26.18,主建物26.18,4-5樓/5樓,6房6衛,https://www.sinyi.com.tw/buy/house/YS171017HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,768,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS177540HB?breadcrumb=list,微笑台北4房龍頭大戶,基隆市信義區孝東路,大樓,8.0年,建坪 73.26,主 + 陽45.13,4樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS177540HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS177924HB?breadcrumb=list,近市區平地超值4+5,基隆市仁愛區華四街,公寓,52.3年,建坪 25.94,主建物25.94,4樓/4樓,7房2廳5衛,https://www.sinyi.com.tw/buy/house/YS177924HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,868,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS178285HB?breadcrumb=list,穩定收租2樓,基隆市安樂區中和路,公寓,29.1年,建坪 82.13,主 + 陽60.28,2樓/5樓,--,https://www.sinyi.com.tw/buy/house/YS178285HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS178932HB?breadcrumb=list,中山唯美溫馨大2房,基隆市中山區文化路,公寓,37.1年,建坪 21.23,主 + 陽21.23,3樓/4樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/YS178932HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/YS180788HB?breadcrumb=list,復興路郵局旁2樓,基隆市中山區復興路,公寓,51.3年,建坪 24.76,主建物23.49,2樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS180788HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,625,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/ZS196351HB?breadcrumb=list,日出新台北華廈方正2房,基隆市七堵區福五街,華廈,33.0年,建坪 29.58,主 + 陽20.61,2樓/7樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/ZS196351HB?breadcrumb=list,住商不動產有 29 人也在關注這間👀,有 29 人也在關注這間👀,加入最愛,788,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/WS48741HB?breadcrumb=list,傳家寶稀有金店面,基隆市中山區中華路,店面,54.5年,建坪 37.84,主建物37.84,-1-3樓/3樓,2房2廳4衛,https://www.sinyi.com.tw/buy/house/WS48741HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,"1,780",
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XB09122GH?breadcrumb=list,國城採光2樓,基隆市安樂區樂利三街,公寓,44.5年,建坪 26.44,主 + 陽26.44,2樓/0樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/XB09122GH?breadcrumb=list,大家房屋有 43 人也在關注這間👀,有 43 人也在關注這間👀,加入最愛,456,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS130287HB?breadcrumb=list,哈囉早安兩房加車位,基隆市中正區新豐街,華廈,4.0年,建坪 34.88,主 + 陽18.5,2樓/9樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS130287HB?breadcrumb=list,住商不動產有 32 人也在關注這間👀,有 32 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS131074HB?breadcrumb=list,城上城天際大戶,基隆市安樂區麥金路,大樓,9.7年,建坪 105.52,主 + 陽65.62,20樓/25樓,3房2廳3衛,https://www.sinyi.com.tw/buy/house/XS131074HB?breadcrumb=list,住商不動產有 30 人也在關注這間👀,有 30 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS131472HB?breadcrumb=list,市立醫院平地公寓,基隆市信義區東信路,公寓,49.0年,建坪 17.84,主建物17.84,2樓/4樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS131472HB?breadcrumb=list,住商不動產有 34 人也在關注這間👀,有 34 人也在關注這間👀,加入最愛,382,
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS132033HB?breadcrumb=list,信義之心2房+車位,基隆市信義區崇法街,華廈,5.4年,建坪 38.41,主 + 陽19.49,3樓/9樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS132033HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS133476HB?breadcrumb=list,吉祥港景整層,基隆市仁愛區愛三路,大樓,42.4年,建坪 288.82,主 + 陽247.97,10樓/11樓,--,https://www.sinyi.com.tw/buy/house/XS133476HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,"9,000",
2025_10_15 23_16_02,11,https://www.sinyi.com.tw//buy/house/XS133931HB?breadcrumb=list,翡翠宮廷,基隆市信義區深澳坑路,華廈,26.3年,建坪 34.28,主 + 陽31.07,4樓/6樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133931HB?breadcrumb=list,住商不動產有 36 人也在關注這間👀,有 36 人也在關注這間👀,加入最愛,638,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS136527HB?breadcrumb=list,新豐平靜美屋,基隆市中正區新豐街,公寓,41.6年,建坪 27.46,主 + 陽27.46,2樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS136527HB?breadcrumb=list,住商不動產有 54 人也在關注這間👀,有 54 人也在關注這間👀,加入最愛,398,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS137139HB?breadcrumb=list,龍邸中國前區四房,基隆市安樂區基金一路,華廈,28.9年,建坪 37.48,主 + 陽33.02,6樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS137139HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,750,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS138885HB?breadcrumb=list,麻吉裝潢美美屋,基隆市信義區東信路,公寓,44.9年,建坪 26.19,主建物26.19,5樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS138885HB?breadcrumb=list,住商不動產有 1 人也在關注這間👀,有 1 人也在關注這間👀,加入最愛,468,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS156042HB?breadcrumb=list,中華路首選3樓,基隆市中山區中華路,公寓,44.9年,建坪 30.44,主 + 陽30.44,3樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/YS156042HB?breadcrumb=list,住商不動產有 14 人也在關注這間👀,有 14 人也在關注這間👀,加入最愛,498,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS180853HB?breadcrumb=list,銘傳2樓四房美屋,基隆市仁愛區劉銘傳路,公寓,54.5年,建坪 38.99,主建物30.11,2樓/4樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS180853HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,968,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/TB11016GH?breadcrumb=list,基隆電梯幸福華城,基隆市暖暖區碇內街,華廈,30.2年,建坪 32.26,主建物20.53,2樓/6樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/TB11016GH?breadcrumb=list,大家房屋有 18 人也在關注這間👀,有 18 人也在關注這間👀,加入最愛,398,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS113605HB?breadcrumb=list,綠葉美妝透天別墅,基隆市七堵區綠葉街,別墅/透天,26.2年,建坪 61.53,主 + 陽55.32,1-4樓/4樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/XS113605HB?breadcrumb=list,住商不動產有 69 人也在關注這間👀,有 69 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS133338HB?breadcrumb=list,琉璃圓賺錢屋,基隆市暖暖區東碇路,華廈,18.2年,建坪 48.26,主 + 陽27.41,6樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133338HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS134635HB?breadcrumb=list,南榮電梯,基隆市仁愛區南榮路,華廈,31.5年,建坪 30.41,主建物22.75,7樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134635HB?breadcrumb=list,住商不動產有 22 人也在關注這間👀,有 22 人也在關注這間👀,加入最愛,958,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS137222HB?breadcrumb=list,安和一街機能無敵3房,基隆市安樂區安和一街,公寓,45.2年,建坪 21.9,主建物21.9,4樓/5樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/XS137222HB?breadcrumb=list,住商不動產有 11 人也在關注這間👀,有 11 人也在關注這間👀,加入最愛,468,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS138820HB?breadcrumb=list,國家新城美2F,基隆市安樂區樂利三街,公寓,44.5年,建坪 26.32,主 + 陽26.32,2樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS138820HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,456,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS136582HB?breadcrumb=list,基隆中山全民收租,基隆市中山區復興路,公寓,31.0年,建坪 24.37,主 + 陽21.88,5樓/5樓,11房6衛,https://www.sinyi.com.tw/buy/house/YS136582HB?breadcrumb=list,住商不動產有 14 人也在關注這間👀,有 14 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS167235HB?breadcrumb=list,武聖美三樓,基隆市安樂區武聖街,公寓,35.5年,建坪 31.9,主 + 陽30.02,3樓/5樓,4房2廳1衛,https://www.sinyi.com.tw/buy/house/YS167235HB?breadcrumb=list,住商不動產有 17 人也在關注這間👀,有 17 人也在關注這間👀,加入最愛,558,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS168310HB?breadcrumb=list,東信路美3房,基隆市信義區東信路,公寓,45.8年,建坪 30.68,主 + 陽30.68,3樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS168310HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS178956HB?breadcrumb=list,南榮權利大透天,基隆市仁愛區南榮路,別墅/透天,3.0年,建坪 38.39,主建物38.39,1-2樓/2樓,5房2廳2衛,https://www.sinyi.com.tw/buy/house/YS178956HB?breadcrumb=list,住商不動產有 136 人也在關注這間👀,有 136 人也在關注這間👀,加入最愛,368,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YS179748HB?breadcrumb=list,仁愛文教特區1樓,基隆市仁愛區仁二路,公寓,56.5年,建坪 26.17,主建物26.17,1樓/4樓,5房2廳2衛,https://www.sinyi.com.tw/buy/house/YS179748HB?breadcrumb=list,住商不動產有 22 人也在關注這間👀,有 22 人也在關注這間👀,加入最愛,"1,100",
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/WS59063HB?breadcrumb=list,J10新橫濱黃金店面,基隆市中山區復興路,店面,1.7年,建坪 71.91,主建物41.06,1樓/13樓,1廳,https://www.sinyi.com.tw/buy/house/WS59063HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/YB04866GH?breadcrumb=list,基隆市市區店面,基隆市仁愛區仁四路,店面,64.7年,建坪 65.16,主建物65.16,1-4樓/4樓,--,https://www.sinyi.com.tw/buy/house/YB04866GH?breadcrumb=list,大家房屋有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,"5,500",
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS130362HB?breadcrumb=list,暖暖源遠路一樓,基隆市暖暖區源遠路,公寓,43.8年,建坪 31.17,主建物24.32,1樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS130362HB?breadcrumb=list,住商不動產有 30 人也在關注這間👀,有 30 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_06,12,https://www.sinyi.com.tw//buy/house/XS134212HB?breadcrumb=list,暖暖大路邊二樓公寓,基隆市暖暖區東勢街,公寓,44.8年,建坪 24.43,主建物24.43,2樓/4樓,3房1廳1衛,https://www.sinyi.com.tw/buy/house/XS134212HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,599,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS136479HB?breadcrumb=list,雪梨灣面海大戶雙車,基隆市中正區和豐街,大樓,1.2年,建坪 73.44,主 + 陽34.9,3樓/11樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136479HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS137085HB?breadcrumb=list,勤家樸真三房車位,基隆市安樂區武崙街,華廈,0.8年,建坪 44.03,主 + 陽24.01,7樓/7樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/XS137085HB?breadcrumb=list,住商不動產有 32 人也在關注這間👀,有 32 人也在關注這間👀,(含車位價),加入最愛,升降平面車位
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS165951HB?breadcrumb=list,廟口市區便宜公寓,基隆市安樂區新西街,公寓,43.2年,建坪 30.83,主 + 陽30.83,5樓/5樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/YS165951HB?breadcrumb=list,住商不動產有 16 人也在關注這間👀,有 16 人也在關注這間👀,加入最愛,398,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS172249HB?breadcrumb=list,新橫濱商圈氣質美3房,基隆市中山區復興路,公寓,45.0年,建坪 30.1,主 + 陽30.1,3樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS172249HB?breadcrumb=list,住商不動產有 29 人也在關注這間👀,有 29 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS174753HB?breadcrumb=list,水美稀有一樓3房車位,基隆市中正區觀海街,大樓,26.8年,建坪 46.26,主 + 陽27.97,1樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS174753HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS181211HB?breadcrumb=list,大慶大城漂亮三房,基隆市安樂區中和路,公寓,30.7年,建坪 39.13,主 + 陽34.2,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS181211HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/WS46629HB?breadcrumb=list,基隆/星河繪高樓層/景觀美3房,基隆市中正區調和街,大樓,6.7年,建坪 49.03,主 + 陽28.14,12樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/WS46629HB?breadcrumb=list,住商不動產有 14 人也在關注這間👀,有 14 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS131409HB?breadcrumb=list,橘郡優質一樓,基隆市安樂區麥金路,大樓,28.2年,建坪 45.32,主建物31.14,1樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS131409HB?breadcrumb=list,住商不動產有 21 人也在關注這間👀,有 21 人也在關注這間👀,加入最愛,"1,480",
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS132183HB?breadcrumb=list,信一路大四房電梯華廈,基隆市信義區信一路,華廈,34.0年,建坪 50.26,主建物45.47,2樓/8樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/XS132183HB?breadcrumb=list,住商不動產有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,"1,750",
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS133983HB?breadcrumb=list,台北大國超級大戶平面大車位,基隆市安樂區武嶺街,華廈,29.5年,建坪 60.81,主 + 陽38.4,7樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS133983HB?breadcrumb=list,住商不動產有 0 人也在關注這間👀,有 0 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS134639HB?breadcrumb=list,七堵熊讚三房,基隆市七堵區泰和街,公寓,31.9年,建坪 25.32,主建物20.52,4樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134639HB?breadcrumb=list,住商不動產有 22 人也在關注這間👀,有 22 人也在關注這間👀,加入最愛,598,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS134776HB?breadcrumb=list,國城山海關五房樓中樓+平面車位,基隆市安樂區樂利三街,大樓,34.1年,建坪 75.84,主 + 陽49.72,16-17樓/17樓,5房2廳3衛,https://www.sinyi.com.tw/buy/house/XS134776HB?breadcrumb=list,住商不動產有 23 人也在關注這間👀,有 23 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS135996HB?breadcrumb=list,經國學院雅寓(2),基隆市中山區復興路,公寓,42.3年,建坪 30.44,主建物25.36,4樓/5樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS135996HB?breadcrumb=list,住商不動產有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,498,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS136744HB?breadcrumb=list,武隆街悅靜的電梯華廈,基隆市安樂區武隆街,華廈,26.8年,建坪 36.21,主 + 陽28.7,4樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136744HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,798,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS137622HB?breadcrumb=list,早安國揚景觀兩房+車位,基隆市中正區新豐街,華廈,4.0年,建坪 34.89,主 + 陽18.5,2樓/9樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/XS137622HB?breadcrumb=list,住商不動產有 6 人也在關注這間👀,有 6 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS138033HB?breadcrumb=list,北寧路海景裝潢美宅有車位,基隆市中正區北寧路,公寓,35.0年,建坪 43.07,主 + 陽36.37,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138033HB?breadcrumb=list,住商不動產有 12 人也在關注這間👀,有 12 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/XS138753HB?breadcrumb=list,成功光華海景房,基隆市仁愛區成功一路,大樓,28.3年,建坪 50.37,主 + 陽33.03,10樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138753HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS166205HB?breadcrumb=list,培德路美3房,基隆市信義區培德路,公寓,45.5年,建坪 20.94,主 + 陽20.94,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/YS166205HB?breadcrumb=list,住商不動產有 3 人也在關注這間👀,有 3 人也在關注這間👀,加入最愛,496,
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS168165HB?breadcrumb=list,深美五期御花園精緻透天,基隆市信義區教忠街,別墅/透天,19.0年,建坪 73.94,主建物65.47,1-4樓/4樓,5房3廳3衛,https://www.sinyi.com.tw/buy/house/YS168165HB?breadcrumb=list,住商不動產有 43 人也在關注這間👀,有 43 人也在關注這間👀,加入最愛,"2,700",
2025_10_15 23_16_14,13,https://www.sinyi.com.tw//buy/house/YS178601HB?breadcrumb=list,陽光清境4房+平車,基隆市安樂區樂利三街,公寓,33.4年,建坪 57.58,主 + 陽41.65,3-4樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS178601HB?breadcrumb=list,住商不動產有 2 人也在關注這間👀,有 2 人也在關注這間👀,加入最愛,850,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/ZS191614HB?breadcrumb=list,綠葉優質透天,基隆市七堵區綠葉街,別墅/透天,26.3年,建坪 73.87,主 + 陽58.49,-1-5樓/5樓,5房3廳5衛,https://www.sinyi.com.tw/buy/house/ZS191614HB?breadcrumb=list,住商不動產有 20 人也在關注這間👀,有 20 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/WB01296GH?breadcrumb=list,百福社區精美4+5,基隆市七堵區福一街,公寓,45.0年,建坪 29.59,主 + 陽29.59,4樓/4樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/WB01296GH?breadcrumb=list,大家房屋有 27 人也在關注這間👀,有 27 人也在關注這間👀,加入最愛,688,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/WS60130HB?breadcrumb=list,暖暖景觀三房車,基隆市暖暖區暖碇路,華廈,6.4年,建坪 48.05,主 + 陽30.51,9樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/WS60130HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS130093HB?breadcrumb=list,三坑精美電梯三房,基隆市仁愛區南榮路,華廈,30.1年,建坪 25.85,主 + 陽23.59,2樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS130093HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,加入最愛,850,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS133171HB?breadcrumb=list,維也納樓中樓華廈,基隆市安樂區樂利二街,華廈,17.8年,建坪 47.01,主建物29.21,2-3樓/10樓,3房3廳3衛,https://www.sinyi.com.tw/buy/house/XS133171HB?breadcrumb=list,住商不動產有 24 人也在關注這間👀,有 24 人也在關注這間👀,加入最愛,"1,388",
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS134388HB?breadcrumb=list,東信設計師的家,基隆市信義區東信路,公寓,52.4年,建坪 28.64,主建物28.64,2樓/4樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS134388HB?breadcrumb=list,住商不動產有 13 人也在關注這間👀,有 13 人也在關注這間👀,加入最愛,796,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS136945HB?breadcrumb=list,國揚大地前區三房,基隆市安樂區基金一路,公寓,29.5年,建坪 30.46,主 + 陽25.69,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS136945HB?breadcrumb=list,住商不動產有 10 人也在關注這間👀,有 10 人也在關注這間👀,加入最愛,528,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS138025HB?breadcrumb=list,銘傳時尚1樓,基隆市仁愛區劉銘傳路,公寓,54.5年,建坪 21.07,主建物21.07,1樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/XS138025HB?breadcrumb=list,住商不動產有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,738,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS138555HB?breadcrumb=list,微笑景觀2房+平車,基隆市信義區孝東路,大樓,8.0年,建坪 40.54,主 + 陽21.39,12樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/XS138555HB?breadcrumb=list,住商不動產有 6 人也在關注這間👀,有 6 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS138677HB?breadcrumb=list,麗景電梯三房,基隆市信義區深溪路,華廈,28.2年,建坪 39.64,主 + 陽33.88,4樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138677HB?breadcrumb=list,住商不動產有 4 人也在關注這間👀,有 4 人也在關注這間👀,加入最愛,798,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS138860HB?breadcrumb=list,七堵精美3房,基隆市七堵區崇孝街,公寓,43.8年,建坪 35.86,主 + 陽35.86,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/XS138860HB?breadcrumb=list,住商不動產有 4 人也在關注這間👀,有 4 人也在關注這間👀,加入最愛,"1,088",
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/XS138908HB?breadcrumb=list,全民一家投報高收租屋,基隆市中山區復興路,公寓,31.0年,建坪 24.37,主 + 陽21.88,5樓/5樓,11房6衛,https://www.sinyi.com.tw/buy/house/XS138908HB?breadcrumb=list,住商不動產有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,698,
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/YS171208HB?breadcrumb=list,夢悅城店面,基隆市中山區復興路,店面,1.7年,建坪 60.57,主建物39.48,1樓/13樓,--,https://www.sinyi.com.tw/buy/house/YS171208HB?breadcrumb=list,住商不動產有 1 人也在關注這間👀,有 1 人也在關注這間👀,加入最愛,"3,453",
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/YS171953HB?breadcrumb=list,天驕精美三房+車位,基隆市安樂區樂利三街,大樓,28.7年,建坪 54.67,主 + 陽34.71,16樓/20樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/YS171953HB?breadcrumb=list,住商不動產有 17 人也在關注這間👀,有 17 人也在關注這間👀,(含車位價),加入最愛,其他
2025_10_15 23_16_22,14,https://www.sinyi.com.tw//buy/house/YS180786HB?breadcrumb=list,東明靜美庭院1樓四房,基隆市信義區東明路,公寓,35.4年,建坪 36.77,主建物27.88,1樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/YS180786HB?breadcrumb=list,住商不動產有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,998,
