抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,原始價格,目前價格,原始及目前價格,是否含車位價格
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/6855PR?breadcrumb=list,【本月熱推】柏克萊美宅京城柏克萊,高雄市楠梓區高雄大學路,大樓,4.5年,建坪 36.91,主 + 陽23.7,2樓/15樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 88 人也在關注這間👀,1388萬,"1,388",1388萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/1319MR?breadcrumb=list,店長推薦小資族成家美屋,高雄市鼓山區永德街,公寓,38.7年,建坪 34.37,主 + 陽30.16,4樓/5樓,3房2廳2衛1室,有裝潢前後陽台有陽台有 1078 人也在關注這間👀,549萬,549,549萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/77677J?breadcrumb=list,領袖企業商辦１９樓台灣領袖-海邊路...,高雄市苓雅區海邊路,辦公/大樓,28.8年,建坪 54.27,主建物31.34,19樓/27樓,1廳1室,有裝潢有景觀警衛管理有 53 人也在關注這間👀,1666萬,"1,666",1666萬,坡道平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/03763K?breadcrumb=list,滙美屋況棒大三房平車滙美,高雄市鳳山區頂新五街,大樓,9.8年,建坪 48.94,主 + 陽27.14,3樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 335 人也在關注這間👀,1470萬,"1,470",1470萬,坡道平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/3353JJ?breadcrumb=list,天河高樓景觀溫馨美宅天河,高雄市前金區市中一路,大樓/套房,23.5年,建坪 18.52,主 + 陽12.61,17樓/22樓,1房1廳1衛,有裝潢有景觀有陽台有 674 人也在關注這間👀,598萬,598,598萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/4445DJ?breadcrumb=list,河堤全誠建設採光四房平車全誠新遠見,高雄市三民區民族一路,大樓,25.0年,建坪 46.59,主 + 陽29.35,5樓/14樓,4房2廳2衛,有裝潢前後陽台有陽台有 1854 人也在關注這間👀,1380萬,"1,380",1380萬,坡道平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/1928JZ?breadcrumb=list,美學館高樓採光美宅平車聯上美學館,高雄市左營區東門路,大樓,17.1年,建坪 34.01,主 + 陽19.92,6樓/14樓,2房2廳1衛,有裝潢房間皆有窗警衛管理有 116 人也在關注這間👀,1477萬,"1,477",1477萬,坡道平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/7844ZH?breadcrumb=list,達麗東京兩房車位大陽台達麗東京,高雄市前金區六合二路,大樓,4.4年,建坪 22.32,主 + 陽12.18,3樓/26樓,2房1廳1衛,有裝潢房間皆有窗警衛管理有 227 人也在關注這間👀,1138萬,"1,138",1138萬,坡道機械車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/1582NJ?breadcrumb=list,百立宮廷精裝美三房百立宮廷,高雄市苓雅區光華一路,大樓,38.9年,建坪 38.58,主 + 陽31.3,10樓/12樓,3房2廳2衛,有裝潢有景觀前後陽台有 563 人也在關注這間👀,1280萬,"1,280",1280萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/7005CY?breadcrumb=list,文化中心翻新電梯美三房,高雄市苓雅區林泉街,華廈,43.6年,建坪 25.48,主 + 陽25.48,3樓/7樓,3房2廳2衛,有裝潢有景觀有陽台有 1204 人也在關注這間👀,998萬,998,998萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/6637JS?breadcrumb=list,心夢享溫馨美宅＋平車心夢享,高雄市前鎮區景德路,華廈,8.8年,建坪 30.52,主 + 陽13.03,4樓/9樓,1房1廳1衛,有裝潢有景觀有陽台有 1532 人也在關注這間👀,899萬,899,899萬,升降平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/5620UM?breadcrumb=list,教授的森氧時尚宅時尚海洋,高雄市前金區青年二路,大樓,10.7年,建坪 31.68,主 + 陽19.62,13樓/15樓,2房2廳1衛,有裝潢有陽台房間皆有窗有 164 人也在關注這間👀,1298萬,"1,298",1298萬,塔式車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/6092SC?breadcrumb=list,美術館高樓景觀三房平車京城上品,高雄市鼓山區美術東四路,大樓,20.1年,建坪 68.43,主 + 陽41.09,12樓/15樓,3房2廳2衛,有裝潢有景觀前後陽台有 281 人也在關注這間👀,2680萬,"2,680",2680萬,坡道平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/6734ZH?breadcrumb=list,民生皇家高樓採光大三房民生皇家,高雄市新興區民生一路,大樓,37.1年,建坪 43.34,主 + 陽35.45,17樓/20樓,3房2廳2衛,前後陽台有陽台廁所開窗有 123 人也在關注這間👀,1280萬,"1,280",1280萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/9378MF?breadcrumb=list,正勤優質成家宅正勤,高雄市前鎮區中華五路,大樓,31.3年,建坪 41.8,主 + 陽28.23,2樓/12樓,3房2廳2衛,有裝潢廁所開窗房間皆有窗有 383 人也在關注這間👀,798萬,798,798萬,
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/2052KY?breadcrumb=list,高雄大學借墨美裝兩房車位借墨,高雄市楠梓區大學西路,大樓,2.3年,建坪 32.07,主 + 陽17.34,14樓/15樓,2房1廳1衛,有裝潢有陽台廁所開窗有 41 人也在關注這間👀,1350萬,"1,350",1350萬,坡道機械車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/1536LT?breadcrumb=list,巨蛋邊間採光２＋１房車位北國輕井澤,高雄市左營區新莊一路,大樓,20.5年,建坪 28.91,主 + 陽17.58,4樓/14樓,3房2廳1衛,有裝潢前後陽台有陽台有 330 人也在關注這間👀,1368萬,"1,368",1368萬,坡道機械車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/4427VV?breadcrumb=list,百立海洋帝寶海洋帝寶,高雄市前鎮區修成街,大樓,11.1年,建坪 136.2,主 + 陽81.34,8樓/26樓,4房2廳3衛,毛胚屋有景觀前後陽台有 241 人也在關注這間👀,5888萬,"5,888",5888萬,兩個以上車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/0752TR?breadcrumb=list,鳳山捷運景觀兩房平車,高雄市鳳山區中山東路,大樓,28.3年,建坪 33.95,主 + 陽18.16,22樓/24樓,2房2廳1衛,有裝潢有景觀廁所開窗有 331 人也在關注這間👀,898萬,898,898萬,坡道平面車位
2025_11_24 17_41_22,37,https://www.sinyi.com.tw//buy/house/9798HL?breadcrumb=list,近高醫建工四房平車美屋日安地球,高雄市三民區德山街,大樓,32.4年,建坪 57.02,主 + 陽35.62,4樓/18樓,4房2廳3衛,有裝潢有陽台房間皆有窗有 370 人也在關注這間👀,1380萬,"1,380",1380萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/8022PC?breadcrumb=list,【開放看屋】美術館雷諾瓦京城雷諾瓦,高雄市鼓山區美術東六街,大樓,21.8年,建坪 28.41,主 + 陽18.94,6樓/14樓,2房2廳1衛,有裝潢房間皆有窗警衛管理有 401 人也在關注這間👀,1158萬,"1,158",1158萬,
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/3283XN?breadcrumb=list,近巨蛋捷運水丰尚精美兩房水丰尚,高雄市左營區保靖街,大樓,11.1年,建坪 30.38,主 + 陽17.16,14樓/15樓,2房1廳1衛,有裝潢有景觀前後陽台有 390 人也在關注這間👀,1450萬,"1,450",1450萬,坡道機械車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/39805X?breadcrumb=list,高餐附近優質美宅平車,高雄市小港區敬業路,大樓,9.4年,建坪 32.92,主 + 陽14.55,8樓/13樓,1房1廳1衛,有裝潢有景觀廁所開窗有 66 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/6755WU?breadcrumb=list,福山公園旁三房車位時代爵邸公爵區,高雄市左營區榮總路,大樓,27.4年,建坪 35.71,主 + 陽24.56,9樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 897 人也在關注這間👀,988萬,988,988萬,坡道機械車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/8773RK?breadcrumb=list,近衛武營綠視界景觀美四房綠視界,高雄市鳳山區新強路,大樓,27.8年,建坪 41.58,主 + 陽30.88,6樓/13樓,4房2廳2衛,有景觀前後陽台有陽台有 567 人也在關注這間👀,1280萬,"1,280",1280萬,
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/1995DM?breadcrumb=list,巨蛋捷運稀有兩房平車琉璃坊,高雄市鼓山區昌盛路,大樓,26.2年,建坪 26.59,主 + 陽14.68,14樓/14樓,2房2廳1衛,有裝潢有景觀有陽台有 1256 人也在關注這間👀,960萬,960,960萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/9776DQ?breadcrumb=list,福山學區採光成家兩房博愛大道,高雄市左營區博愛四路,大樓,30.3年,建坪 25.28,主 + 陽18.75,8樓/28樓,2房2廳1衛1室,有裝潢有陽台房間皆有窗有 495 人也在關注這間👀,698萬,698,698萬,
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/3788SN?breadcrumb=list,高鐵高樓邊間三房平車若樸,高雄市左營區文學路,大樓,7.2年,建坪 47.52,主 + 陽28.61,12樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 1440 人也在關注這間👀,988萬,988,988萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/8006GY?breadcrumb=list,泰荷清歡三房坡平車位泰荷清歡,高雄市左營區富國路,大樓,24.0年,建坪 44.49,主 + 陽25.9,7樓/13樓,3房2廳2衛,前後陽台有陽台廁所開窗有 269 人也在關注這間👀,2500萬,"2,500",2500萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/8929KM?breadcrumb=list,河堤高更公園景觀４房平車高更,高雄市三民區明仁路,大樓,28.0年,建坪 91.05,主 + 陽34.08,3樓/12樓,4房2廳2衛,有裝潢有景觀前後陽台有 411 人也在關注這間👀,1780萬,"1,780",1780萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/17222S?breadcrumb=list,京賀景觀美三房京賀,高雄市楠梓區瑞屏路,大樓,20.9年,建坪 33.76,主 + 陽23.03,6樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 225 人也在關注這間👀,899萬,899,899萬,
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/35997K?breadcrumb=list,八分沐美三房平車有充電樁八分沐,高雄市楠梓區大學二十五路,大樓,11.4年,建坪 47.81,主 + 陽24.84,11樓/15樓,3房2廳2衛,有裝潢有陽台廁所開窗有 235 人也在關注這間👀,1468萬,"1,468",1468萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/4964VV?breadcrumb=list,太普新光⭐裝潢三房附車位太普新光線上,高雄市左營區重建路,大樓,14.9年,建坪 44.95,主 + 陽26.97,5樓/15樓,3房2廳2衛,有裝潢前後陽台有陽台有 258 人也在關注這間👀,1598萬,"1,598",1598萬,坡道機械車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/2715LQ?breadcrumb=list,獅甲社區．明媚三房獅甲,高雄市前鎮區中華五路,大樓,23.4年,建坪 44.38,主 + 陽31.19,10樓/14樓,3房2廳2衛,有裝潢有景觀前後陽台有 636 人也在關注這間👀,1138萬,"1,138",1138萬,
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/9041HU?breadcrumb=list,【摩登國城】歡迎預約賞屋摩登國城,高雄市鼓山區龍勝路,大樓,19.3年,建坪 27.65,主 + 陽16.08,11樓/15樓,2房1廳1衛,有裝潢有陽台房間皆有窗有 90 人也在關注這間👀,1388萬,"1,388",1388萬,坡道機械車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/6832VW?breadcrumb=list,天鵝堡稀有好格局三房平車銳揚天鵝堡,高雄市楠梓區惠正街,大樓,2.6年,建坪 36.94,主 + 陽19.74,3樓/13樓,3房2廳2衛,有裝潢有景觀有陽台有 244 人也在關注這間👀,1466萬,"1,466",1466萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/5042KB?breadcrumb=list,摩天高雄高樓兩房摩天高雄,高雄市前鎮區新光路,大樓,26.8年,建坪 22.52,主 + 陽15.45,37樓/39樓,2房1廳1衛,有裝潢房間皆有窗警衛管理有 153 人也在關注這間👀,720萬,720,720萬,
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/9450RC?breadcrumb=list,♞左營悅誠兩房平車悅誠,高雄市左營區桃子園路,大樓,5.1年,建坪 31.11,主 + 陽16.37,12樓/18樓,2房2廳1衛,有裝潢有景觀有陽台有 288 人也在關注這間👀,1138萬,"1,138",1138萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/3490SW?breadcrumb=list,左營單價２字頭美三房平車夏儂堡,高雄市左營區民族一路,大樓,29.4年,建坪 44.76,主 + 陽25.65,3樓/14樓,3房2廳2衛,有裝潢房間皆有窗警衛管理有 438 人也在關注這間👀,1258萬,"1,258",1258萬,坡道平面車位
2025_11_24 17_41_38,38,https://www.sinyi.com.tw//buy/house/4273NR?breadcrumb=list,獅甲．高樓景觀大三房獅甲,高雄市前鎮區中華五路,大樓,23.4年,建坪 43.22,主 + 陽30.96,14樓/14樓,3房2廳2衛,有裝潢有景觀廁所開窗有 118 人也在關注這間👀,1250萬,"1,250",1250萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/7802FS?breadcrumb=list,獅甲．方正溫馨大三房獅甲,高雄市前鎮區中華五路,大樓,23.4年,建坪 42.85,主 + 陽30.29,6樓/14樓,3房2廳2衛,有裝潢廁所開窗警衛管理有 279 人也在關注這間👀,1280萬,"1,280",1280萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/7246JJ?breadcrumb=list,高雄ＣＢＤ經貿中心－Ａ１高雄CBD經貿中...,高雄市新興區六合路,店面,3.1年,建坪 125.05,主 + 陽70.6,31樓/35樓,2廳2衛,毛胚屋有景觀警衛管理有 61 人也在關注這間👀,6626萬,"6,626",6626萬,兩個以上車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/1782CD?breadcrumb=list,建國一路大坪住辦附５平車森之頌,高雄市苓雅區建國一路,華廈/辦公,31.4年,建坪 136.73,主 + 陽59.39,7樓/8樓,2廳2衛2室,有裝潢房間皆有窗警衛管理有 39 人也在關注這間👀,2880萬,"2,880",2880萬,兩個以上車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/98637G?breadcrumb=list,對面就是漢神百貨小資宅,高雄市前金區允文街,大樓,28.8年,建坪 20.8,主 + 陽14.44,7樓/13樓,2廳1衛,警衛管理具垃圾處理近公園有 496 人也在關注這間👀,518萬,518,518萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/6839HN?breadcrumb=list,民有街‧復古透天,高雄市新興區民有街,土地/透天,--,地坪 24.2,主建物--,1-2樓/2樓,2房1廳1衛(含加蓋2房1廳1衛),近公園近市場近學校有 393 人也在關注這間👀,1188萬,"1,188",1188萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/52638D?breadcrumb=list,小港公園溫馨兩房平車,高雄市小港區敬業路,大樓,9.4年,建坪 31.95,主 + 陽14.58,10樓/13樓,2房1廳1衛,有裝潢有景觀有陽台有 253 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/45766R?breadcrumb=list,桂林商圈景觀大四房平車泛美大鎮,高雄市小港區高鳳路,大樓,31.4年,建坪 52.16,主 + 陽33.27,18樓/19樓,4房2廳2衛,有裝潢有景觀前後陽台有 455 人也在關注這間👀,898萬,898,898萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/3685CB?breadcrumb=list,京城環球企業精美兩房平車京城環球企業,高雄市苓雅區苓雅二路,大樓,36.5年,建坪 32.47,主 + 陽22.6,9樓/14樓,2房2廳1衛,有裝潢有景觀前後陽台有 283 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/4206TL?breadcrumb=list,新市鎮高樓景觀三房平車水岸花園,高雄市橋頭區新東一街,大樓,5.3年,建坪 51.75,主 + 陽28.65,10樓/22樓,3房2廳2衛,有裝潢有景觀前後陽台有 76 人也在關注這間👀,1698萬,"1,698",1698萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/0561WU?breadcrumb=list,鼎中商圈兩房平移車位,高雄市三民區金鼎路,大樓,5.7年,建坪 32.94,主 + 陽16.62,12樓/15樓,2房2廳2衛,有裝潢有景觀前後陽台有 104 人也在關注這間👀,1450萬,"1,450",1450萬,坡道機械車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/9133RU?breadcrumb=list,報關行看過來！低總住辦！,高雄市苓雅區四維四路,辦公/大樓,40.1年,建坪 37.07,主 + 陽37.07,6樓/12樓,3房1廳1衛,有裝潢房間皆有窗警衛管理有 152 人也在關注這間👀,728萬,728,728萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/6457GQ?breadcrumb=list,近五塊厝機能便利公寓２樓,高雄市苓雅區武廟路,公寓,43.8年,建坪 31.94,主 + 陽27.9,2樓/5樓,3房2廳2衛,前後陽台有陽台房間皆有窗有 1660 人也在關注這間👀,600萬,600,600萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/8047AL?breadcrumb=list,鳳凰Ｖｉｌｌａ雙衛浴平車,高雄市橋頭區甲樹路,華廈,1.3年,建坪 33.71,主 + 陽18.67,8樓/10樓,2房2廳2衛1室,有景觀有陽台房間皆有窗有 105 人也在關注這間👀,1388萬,"1,388",1388萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/0029JB?breadcrumb=list,陽明稀有亮美大四房平車圓山廈,高雄市三民區陽明路,大樓,35.2年,建坪 63.37,主 + 陽42.97,10樓/15樓,4房2廳2衛,有裝潢有景觀廁所開窗有 1868 人也在關注這間👀,1398萬,"1,398",1398萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/8003TD?breadcrumb=list,【首席京都】精選三房平車首席京都,高雄市楠梓區後昌路,華廈,32.6年,建坪 39.3,主 + 陽30.49,3樓/8樓,3房1廳2衛,有裝潢警衛管理具垃圾處理有 92 人也在關注這間👀,1500萬,"1,500",1500萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/7912XF?breadcrumb=list,亞灣直接入住配平移車位柏林愛樂,高雄市苓雅區光明街,大樓,18.5年,建坪 38.2,主 + 陽23.67,8樓/15樓,2房2廳2衛1室,有裝潢有陽台警衛管理有 508 人也在關注這間👀,1388萬,"1,388",1388萬,坡道機械車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/4771QQ?breadcrumb=list,近衛武營高樓明亮三房平車富第名人巷,高雄市鳳山區漢慶街,華廈,32.3年,建坪 39.25,主 + 陽25.89,8樓/9樓,3房2廳2衛,有裝潢有景觀前後陽台有 828 人也在關注這間👀,998萬,998,998萬,坡道平面車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/74095A?breadcrumb=list,後驛商圈高樓採光兩房夢皇家,高雄市三民區民族一路,大樓,30.0年,建坪 21.13,主 + 陽16.38,22樓/26樓,2房1廳1衛,有裝潢有陽台警衛管理有 684 人也在關注這間👀,630萬,630,630萬,
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/8661DV?breadcrumb=list,高科大２＋１景觀美宅車位陽光新未來,高雄市楠梓區創新路,大樓,6.3年,建坪 38.01,主 + 陽24.25,8樓/15樓,2房2廳2衛,有裝潢有景觀前後陽台有 179 人也在關注這間👀,1168萬,"1,168",1168萬,坡道機械車位
2025_11_24 17_41_49,39,https://www.sinyi.com.tw//buy/house/5593KR?breadcrumb=list,愛河旁輕屋齡大空間２房MYOCEAN,高雄市前金區七賢二路,大樓,8.9年,建坪 24.89,主 + 陽15.78,3樓/15樓,2房1廳1衛,有裝潢有陽台廁所開窗有 1130 人也在關注這間👀,868萬,868,868萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/7403SJ?breadcrumb=list,三多復興採光套房車位啟安你和我,高雄市苓雅區復興二路,大樓,29.2年,建坪 15.3,主 + 陽8.18,6樓/16樓,1房1廳1衛,有裝潢有陽台廁所開窗有 477 人也在關注這間👀,495萬,495,495萬,升降機械車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/6036TC?breadcrumb=list,英明雙衛開窗邊間三房平車望子成龍,高雄市苓雅區英祥街,大樓,30.8年,建坪 40.67,主 + 陽27,2樓/13樓,3房2廳2衛,有裝潢前後陽台有陽台有 566 人也在關注這間👀,1138萬,"1,138",1138萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/7441RB?breadcrumb=list,【推薦】遠眺公園三房平車樹禾苑,高雄市三民區美都路,大樓,2.4年,建坪 46.91,主 + 陽24.5,18樓/24樓,3房2廳2衛,有景觀前後陽台有陽台有 190 人也在關注這間👀,2000萬,"2,000",2000萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/2746NM?breadcrumb=list,華友聯亮美大兩房濤花園,高雄市鳳山區永忠街,大樓,14.2年,建坪 29.44,主 + 陽18.76,7樓/15樓,2房2廳1衛,有裝潢有陽台廁所開窗有 3431 人也在關注這間👀,898萬,898,898萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/2300WJ?breadcrumb=list,面海景精美大四房平車,高雄市左營區海景街,大樓,15.0年,建坪 52.58,主 + 陽31.27,12樓/13樓,4房2廳2衛,有裝潢有景觀前後陽台有 174 人也在關注這間👀,1998萬,"1,998",1998萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/3621DY?breadcrumb=list,愛情河左岸大一房附車位,高雄市前金區河東路,大樓,1.4年,建坪 23.86,主 + 陽13.76,30樓/32樓,1房1廳1衛,有裝潢有景觀有陽台有 128 人也在關注這間👀,1100萬,"1,100",1100萬,坡道機械車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/9576QD?breadcrumb=list,山宅一生福山學區３房車位山宅一生,高雄市左營區民族一路,大樓,27.6年,建坪 31.4,主 + 陽22.21,4樓/14樓,3房2廳2衛,有裝潢有陽台警衛管理有 892 人也在關注這間👀,888萬,888,888萬,坡道機械車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/6543NY?breadcrumb=list,左營果貿好入手四房,高雄市左營區中華一路,大樓,40.0年,建坪 37.79,主 + 陽33.07,4樓/12樓,4房2廳2衛,有景觀前後陽台有陽台有 627 人也在關注這間👀,566萬,566,566萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/2528AL?breadcrumb=list,近亞灣區三多商圈一層一戶,高雄市苓雅區苓雅二路,公寓,37.8年,建坪 26.04,主 + 陽26.04,5樓/5樓,3房2廳2衛,有陽台廁所開窗房間皆有窗有 766 人也在關注這間👀,555萬,555,555萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/9618PV?breadcrumb=list,巨蛋捷運站旁採光三房車位琉璃園,高雄市鼓山區文信路,大樓,24.1年,建坪 35.37,主 + 陽23.21,12樓/14樓,3房2廳2衛,有裝潢前後陽台有陽台有 989 人也在關注這間👀,1268萬,"1,268",1268萬,坡道機械車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/3404VM?breadcrumb=list,１０１稀有格局山河景觀京城101,高雄市鼓山區青海路,大樓,20.8年,建坪 48.54,主 + 陽29.17,12樓/14樓,2房2廳2衛1室,有裝潢有景觀廁所開窗有 5041 人也在關注這間👀,2038萬,"2,038",2038萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/4953JH?breadcrumb=list,☆誠售星帝標裝潢兩房星帝標,高雄市三民區建國三路,大樓,5.1年,建坪 27.97,主 + 陽17.13,10樓/21樓,2房2廳1衛,有景觀房間皆有窗警衛管理有 211 人也在關注這間👀,1148萬,"1,148",1148萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/6286JN?breadcrumb=list,鳳山火車站寬敞美宅附平車,高雄市鳳山區武松街,公寓,34.0年,建坪 45.89,主 + 陽33.08,5樓/5樓,4房2廳2衛,前後陽台有陽台房間皆有窗有 963 人也在關注這間👀,698萬,698,698萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/50234A?breadcrumb=list,棋琴２６重奏美裝潢２房,高雄市左營區文川路,大樓,1.0年,建坪 22.14,主 + 陽14.07,2樓/15樓,2房1廳1.5衛,有裝潢有陽台廁所開窗有 528 人也在關注這間👀,938萬,938,938萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/8497GK?breadcrumb=list,國王傳奇裝潢三房平車興富發-國王傳奇...,高雄市鼓山區美術北五街,大樓,11.6年,建坪 73.32,主 + 陽41.44,4樓/21樓,3房2廳2衛,有裝潢前後陽台有陽台有 361 人也在關注這間👀,2988萬,"2,988",2988萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/6630XW?breadcrumb=list,近捷運車站屋況佳熱鬧透店,高雄市鳳山區曹公路,店面/透天,46.8年,建坪 72.56,主建物63.27,B1-3樓/3樓,6房2廳3衛(含加蓋2房1衛),有裝潢廁所開窗房間皆有窗有 38 人也在關注這間👀,4580萬,"4,580",4580萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/4761UV?breadcrumb=list,五甲商圈高樓三房平車快樂國城,高雄市鳳山區永安街,大樓,26.8年,建坪 43.94,主 + 陽28.32,11樓/12樓,3房2廳2衛,有裝潢有景觀有陽台有 286 人也在關注這間👀,1168萬,"1,168",1168萬,坡道平面車位
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/0008PL?breadcrumb=list,前金國小旁４房,高雄市前金區自強二路,大樓,37.0年,建坪 51.5,主 + 陽40.54,10樓/12樓,4房2廳2衛,有景觀有陽台房間皆有窗有 1357 人也在關注這間👀,998萬,998,998萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/1203ZZ?breadcrumb=list,愛河景觀邊間雙採光大四房長谷威尼斯,高雄市三民區同盟三路,大樓,31.3年,建坪 48.76,主 + 陽35.07,7樓/24樓,4房2廳2衛,有裝潢有景觀前後陽台有 560 人也在關注這間👀,1188萬,"1,188",1188萬,
2025_11_24 17_41_59,40,https://www.sinyi.com.tw//buy/house/6871QN?breadcrumb=list,精選高鐵溫馨２房美宅溫莎堡大廈,高雄市左營區重惠街,大樓,23.2年,建坪 25.48,主 + 陽17.98,9樓/14樓,2房2廳1衛,有裝潢有陽台警衛管理有 530 人也在關注這間👀,866萬,866,866萬,
