抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/8464WD?breadcrumb=list,國慶路裝潢３樓美美屋,新北市板橋區國慶路,公寓,44.5年,建坪 24.28,主 + 陽24.29,3樓/5樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/8464WD?breadcrumb=list,有裝潢有陽台房間皆有窗有 8 人也在關注這間👀,有 8 人也在關注這間👀,加入最愛,"1,588",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/4344TM?breadcrumb=list,近捷運★中央第一城★中央第一城,新北市土城區中央路四段,大樓,32.1年,建坪 29.6,主 + 陽26.59,8樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4344TM?breadcrumb=list,有裝潢有景觀前後陽台有 303 人也在關注這間👀,有 303 人也在關注這間👀,"1,888萬","1,698",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/5993KR?breadcrumb=list,高樓景觀大三房車位星光大道,新北市新莊區新北大道七段,大樓,20.9年,建坪 49.89,主 + 陽33.22,10樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5993KR?breadcrumb=list,有裝潢有景觀有陽台有 817 人也在關注這間👀,有 817 人也在關注這間👀,"2,168萬","1,938",坡道機械車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/37006V?breadcrumb=list,台北福第．三房車位Ｂ台北福第,新北市永和區中正路,大樓,31.8年,建坪 36.9,主 + 陽24.51,10樓/11樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/37006V?breadcrumb=list,有裝潢前後陽台有陽台有 274 人也在關注這間👀,有 274 人也在關注這間👀,"2,880萬","2,598",坡道機械車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/95954T?breadcrumb=list,捷運～新埔江翠芬蘭極光麗寶北歐莊園-芬...,新北市板橋區華江一路,辦公/大樓,2.8年,建坪 32.62,主 + 陽13.51,14樓/18樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/95954T?breadcrumb=list,有裝潢有陽台警衛管理有 2418 人也在關注這間👀,有 2418 人也在關注這間👀,"2,020萬","1,838",坡道平面車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/0697BZ?breadcrumb=list,ＬＧ０９捷運裝潢美３房,新北市土城區延壽路,公寓,45.2年,建坪 27.92,主 + 陽27.92,4樓/5樓,3房2廳1.5衛,https://www.sinyi.com.tw/buy/house/0697BZ?breadcrumb=list,有裝潢前後陽台有陽台有 98 人也在關注這間👀,有 98 人也在關注這間👀,"1,599萬","1,488",
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/3564DY?breadcrumb=list,瓏山琳一層一戶華廈,新北市汐止區忠三街,華廈,34.0年,建坪 68.17,主 + 陽55.65,2樓/5樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/3564DY?breadcrumb=list,有裝潢前後陽台有陽台有 53 人也在關注這間👀,有 53 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_27,10,https://www.sinyi.com.tw//buy/house/3099XW?breadcrumb=list,海德公園三房ＴＷＯ海德公園,新北市板橋區雙十路二段,大樓,25.0年,建坪 33.94,主 + 陽26.78,15樓/22樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3099XW?breadcrumb=list,有裝潢有景觀前後陽台有 74 人也在關注這間👀,有 74 人也在關注這間👀,加入最愛,"3,088",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/9509DZ?breadcrumb=list,雙捷、邊間兩房衛浴開窗双捷晶品-名門區,新北市板橋區長江路二段,大樓,5.2年,建坪 28.35,主 + 陽16.1,5樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9509DZ?breadcrumb=list,有裝潢有陽台廁所開窗有 4245 人也在關注這間👀,有 4245 人也在關注這間👀,"2,798萬","2,381",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/7401FL?breadcrumb=list,挑高３米６－朝南三房車位興富發大美,新北市板橋區華江九路,大樓,5.4年,建坪 45.37,主 + 陽19,9樓/17樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/7401FL?breadcrumb=list,有裝潢房間皆有窗警衛管理有 1350 人也在關注這間👀,有 1350 人也在關注這間👀,"3,150萬","2,789",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/8955DU?breadcrumb=list,晴空Ｓｋｙ１景觀三房車位SKY1,新北市五股區新五路三段,大樓,8.2年,建坪 40.57,主 + 陽20.56,10樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8955DU?breadcrumb=list,有裝潢有景觀前後陽台有 588 人也在關注這間👀,有 588 人也在關注這間👀,"1,960萬","1,780",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/0757PU?breadcrumb=list,晶品小宅•雙捷靜巷風格宅府中晶品,新北市板橋區四川路一段,大樓,11.8年,建坪 17.14,主 + 陽10.03,10樓/23樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/0757PU?breadcrumb=list,有景觀有陽台廁所開窗有 2863 人也在關注這間👀,有 2863 人也在關注這間👀,"1,430萬","1,298",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/8749QF?breadcrumb=list,安和琉域景觀三房車位安和琉域,新北市土城區延和路,大樓,2.8年,建坪 50.54,主 + 陽25.27,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8749QF?breadcrumb=list,有裝潢前後陽台有陽台有 920 人也在關注這間👀,有 920 人也在關注這間👀,"3,180萬","2,880",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/7210KW?breadcrumb=list,宏盛巴黎方正前後陽台三房宏盛巴黎,新北市新莊區後港一路,大樓,29.2年,建坪 31.15,主 + 陽25.95,5樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7210KW?breadcrumb=list,有裝潢前後陽台有陽台有 921 人也在關注這間👀,有 921 人也在關注這間👀,"1,818萬","1,650",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/2224FT?breadcrumb=list,綠意東台北．學區三房車位綠意東台北,新北市汐止區莊敬街,大樓,17.4年,建坪 49.97,主 + 陽27.44,3樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2224FT?breadcrumb=list,有裝潢有景觀有陽台有 1159 人也在關注這間👀,有 1159 人也在關注這間👀,"2,750萬","2,488",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/2402PD?breadcrumb=list,雙面採光邊間２房車位皇翔MRT,新北市土城區承和街,大樓,1.7年,建坪 34.18,主 + 陽12.93,17樓/20樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2402PD?breadcrumb=list,有裝潢有景觀有陽台有 2159 人也在關注這間👀,有 2159 人也在關注這間👀,"2,188萬","1,986",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/3491SX?breadcrumb=list,捷運邊間方正大空間美寓,新北市中和區永和路,公寓,36.8年,建坪 37.01,主 + 陽33.1,5樓/5樓,5房3廳3衛(含加蓋2房1廳1衛),https://www.sinyi.com.tw/buy/house/3491SX?breadcrumb=list,有裝潢前後陽台有陽台有 257 人也在關注這間👀,有 257 人也在關注這間👀,"1,980萬","1,650",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/8037NB?breadcrumb=list,採光３房˙輕鬆成家,新北市中和區員山路,公寓,47.1年,建坪 21.45,主 + 陽21.45,4樓/4樓,3房3廳1衛(含加蓋1廳),https://www.sinyi.com.tw/buy/house/8037NB?breadcrumb=list,有裝潢近公園近市場有 241 人也在關注這間👀,有 241 人也在關注這間👀,"1,198萬","1,098",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/94165M?breadcrumb=list,尊爵景觀四房四衛首選傳家尊爵,新北市新莊區新泰路,大樓,10.5年,建坪 85.13,主 + 陽50.03,17樓/18樓,4房2廳4衛,https://www.sinyi.com.tw/buy/house/94165M?breadcrumb=list,有裝潢有景觀前後陽台有 767 人也在關注這間👀,有 767 人也在關注這間👀,"4,680萬","4,258",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/63661N?breadcrumb=list,新店天闊大氣五房天闊,新北市新店區環河路,大樓,26.2年,建坪 95.04,主 + 陽63.45,10樓/36樓,5房2廳3衛,https://www.sinyi.com.tw/buy/house/63661N?breadcrumb=list,有裝潢有景觀前後陽台有 115 人也在關注這間👀,有 115 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/1075VG?breadcrumb=list,光復街舒適生活宅,新北市永和區光復街,公寓,42.5年,建坪 29.41,主 + 陽29.41,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/1075VG?breadcrumb=list,有裝潢前後陽台有陽台有 308 人也在關注這間👀,有 308 人也在關注這間👀,"1,760萬","1,660",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/1549HJ?breadcrumb=list,十四張景觀捷運三房附車位中央名家（二）,新北市新店區中央路,大樓,30.8年,建坪 52.56,主 + 陽35.14,12樓/13樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/1549HJ?breadcrumb=list,有裝潢有景觀有陽台有 648 人也在關注這間👀,有 648 人也在關注這間👀,"3,260萬","3,080",坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/6343LN?breadcrumb=list,工商路採光通風優方正公寓,新北市五股區工商路,公寓,49.2年,建坪 26.64,主 + 陽26.63,4樓/4樓,3房2廳1衛1室,https://www.sinyi.com.tw/buy/house/6343LN?breadcrumb=list,有裝潢前後陽台有陽台有 528 人也在關注這間👀,有 528 人也在關注這間👀,988萬,850,
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/8751FN?breadcrumb=list,樹學園電梯兩房,新北市三重區中正北路,華廈,12.0年,建坪 25.72,主 + 陽13.95,7樓/7樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/8751FN?breadcrumb=list,有陽台廁所開窗房間皆有窗有 253 人也在關注這間👀,有 253 人也在關注這間👀,"1,906萬","1,770",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/9288GT?breadcrumb=list,大坪林旁☆都更潛力優質屋,新北市新店區寶安街,公寓,48.0年,建坪 28.64,主 + 陽28.65,4樓/4樓,4房2廳1衛(含加蓋1房),https://www.sinyi.com.tw/buy/house/9288GT?breadcrumb=list,有裝潢有陽台房間皆有窗有 40 人也在關注這間👀,有 40 人也在關注這間👀,加入最愛,"2,188",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/1960QQ?breadcrumb=list,板橋新埔．金店面,新北市板橋區莊敬路,店面/公寓,53.5年,建坪 25.71,主建物21.24,1樓/4樓,3房2廳2衛(含加蓋1房2衛),https://www.sinyi.com.tw/buy/house/1960QQ?breadcrumb=list,有裝潢近公園近市場有 5 人也在關注這間👀,有 5 人也在關注這間👀,加入最愛,"2,980",
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/8710JM?breadcrumb=list,立瑾醞美三房車位立瑾醞,新北市三重區神農街,大樓,5.4年,建坪 56.83,主 + 陽27.75,11樓/12樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/8710JM?breadcrumb=list,有裝潢前後陽台有陽台有 140 人也在關注這間👀,有 140 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_32,11,https://www.sinyi.com.tw//buy/house/5334QH?breadcrumb=list,三重站⭐力璞立３房車位力璞立,新北市三重區重新路四段,大樓,3.7年,建坪 40.39,主 + 陽18.39,7樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5334QH?breadcrumb=list,有裝潢有陽台廁所開窗有 187 人也在關注這間👀,有 187 人也在關注這間👀,"2,950萬","2,888",坡道平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/1816RB?breadcrumb=list,雙捷運大都會兩房車位,新北市三重區捷運路,大樓,1.1年,建坪 32.45,主 + 陽15.25,6樓/14樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/1816RB?breadcrumb=list,有裝潢有景觀前後陽台有 750 人也在關注這間👀,有 750 人也在關注這間👀,(含車位價),加入最愛,升降平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/3089FT?breadcrumb=list,南方高樓美景明亮好屋南方之星,新北市中和區捷運路,大樓,14.5年,建坪 42.8,主 + 陽26.82,14樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3089FT?breadcrumb=list,有裝潢有景觀有陽台有 878 人也在關注這間👀,有 878 人也在關注這間👀,"3,600萬","3,300",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/6692FK?breadcrumb=list,近亞東｜低總價活巷舒適宅,新北市板橋區四川路二段,公寓,44.5年,建坪 25.89,主 + 陽25.9,5樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/6692FK?breadcrumb=list,有景觀前後陽台有陽台有 3746 人也在關注這間👀,有 3746 人也在關注這間👀,"1,200萬",888,
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/4076WW?breadcrumb=list,低總價！精美大三房台北圓山,新北市泰山區泰林路二段,大樓,28.8年,建坪 32.59,主 + 陽25.56,3樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4076WW?breadcrumb=list,有裝潢前後陽台有陽台有 711 人也在關注這間👀,有 711 人也在關注這間👀,"1,298萬","1,188",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/2421DC?breadcrumb=list,伴月灣新婚首購高樓河景房,新北市五股區成洲七路,大樓,1.7年,建坪 26.75,主 + 陽13.14,14樓/15樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/2421DC?breadcrumb=list,有景觀有陽台房間皆有窗有 152 人也在關注這間👀,有 152 人也在關注這間👀,"1,528萬","1,458",坡道平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/2665MF?breadcrumb=list,專任大歐園。豪邸四房車位大歐園-皇后區,新北市蘆洲區光復路,大樓,16.5年,建坪 63.64,主 + 陽36.21,2樓/11樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/2665MF?breadcrumb=list,有裝潢有景觀有陽台有 419 人也在關注這間👀,有 419 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/8706AU?breadcrumb=list,南雅西路方正格局屋況佳,新北市板橋區南雅西路二段,公寓,50.2年,建坪 24.4,主 + 陽24.4,4樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/8706AU?breadcrumb=list,有裝潢前後陽台有陽台有 123 人也在關注這間👀,有 123 人也在關注這間👀,加入最愛,"1,298",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/0863VT?breadcrumb=list,捷運精美兩房☘皇勝憘悅☘皇勝憘悅,新北市板橋區民生路一段,大樓,15.1年,建坪 20.8,主 + 陽14.15,5樓/21樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/0863VT?breadcrumb=list,有裝潢有陽台警衛管理有 925 人也在關注這間👀,有 925 人也在關注這間👀,"1,798萬","1,688",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/6101FD?breadcrumb=list,中正臻藏。豪邸大戶２樓,新北市蘆洲區中正路,公寓,38.3年,建坪 32.39,主 + 陽32.39,2樓/5樓,3房2廳2衛1室(含加蓋1室),https://www.sinyi.com.tw/buy/house/6101FD?breadcrumb=list,有裝潢有景觀前後陽台有 435 人也在關注這間👀,有 435 人也在關注這間👀,"1,868萬","1,760",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/2196MP?breadcrumb=list,永和國中學區☆電梯三房,新北市永和區國中路,華廈,51.3年,建坪 38.27,主 + 陽38.26,2樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2196MP?breadcrumb=list,有陽台廁所開窗房間皆有窗有 892 人也在關注這間👀,有 892 人也在關注這間👀,"2,380萬","1,988",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/8851GN?breadcrumb=list,家傳．類豪宅景觀美式設計,新北市板橋區華東街,大樓,9.7年,建坪 87.56,主 + 陽52.94,13樓/24樓,4房2廳3衛1室,https://www.sinyi.com.tw/buy/house/8851GN?breadcrumb=list,有裝潢有景觀前後陽台有 446 人也在關注這間👀,有 446 人也在關注這間👀,"6,988萬","6,288",坡道平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/3473XC?breadcrumb=list,景安花香四房車位極品四季花鄉,新北市中和區南華路,華廈,26.0年,建坪 47.91,主 + 陽29.32,7樓/9樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/3473XC?breadcrumb=list,有裝潢有景觀有陽台有 1786 人也在關注這間👀,有 1786 人也在關注這間👀,"3,250萬","2,988",坡道機械車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/5259QL?breadcrumb=list,專任中和國小質感２房車位漾之華,新北市中和區南山路,華廈,8.8年,建坪 41.83,主 + 陽17.21,6樓/6樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/5259QL?breadcrumb=list,有裝潢有陽台房間皆有窗有 763 人也在關注這間👀,有 763 人也在關注這間👀,"2,698萬","2,468",升降平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/9303XB?breadcrumb=list,遇見幸福優雅兩房遇見幸福,新北市永和區安樂路,大樓,7.4年,建坪 27.77,主 + 陽17.35,6樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9303XB?breadcrumb=list,有裝潢前後陽台有陽台有 989 人也在關注這間👀,有 989 人也在關注這間👀,"2,780萬","2,580",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/0413LX?breadcrumb=list,大學京都＊綠意樹梢大學京都(遠雄京...,新北市樹林區學成路,大樓,15.6年,建坪 61.97,主 + 陽34.81,2樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0413LX?breadcrumb=list,有裝潢前後陽台有陽台有 221 人也在關注這間👀,有 221 人也在關注這間👀,"3,168萬","2,920",坡道平面車位
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/2827MU?breadcrumb=list,★捷運☆河景次高樓電梯,新北市新店區碧潭路,華廈,30.3年,建坪 21.25,主 + 陽18.63,9樓/10樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2827MU?breadcrumb=list,有裝潢有景觀有陽台有 143 人也在關注這間👀,有 143 人也在關注這間👀,加入最愛,"1,380",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/3835QF?breadcrumb=list,書香小雅邊間首購竹圍宅書香小雅,新北市淡水區民族路,華廈,30.1年,建坪 29.45,主 + 陽21.85,2樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3835QF?breadcrumb=list,有裝潢有陽台廁所開窗有 9 人也在關注這間👀,有 9 人也在關注這間👀,加入最愛,"1,198",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/3404BX?breadcrumb=list,讚寓有家！機能好宅,新北市新莊區自重街,公寓,49.7年,建坪 13.46,主 + 陽13.46,2樓/4樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/3404BX?breadcrumb=list,有裝潢近公園近市場有 628 人也在關注這間👀,有 628 人也在關注這間👀,700萬,570,
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/8413HK?breadcrumb=list,永和低總價電梯三房福和花廣,新北市永和區福和路,大樓,46.9年,建坪 17.08,主 + 陽17.09,3樓/11樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/8413HK?breadcrumb=list,有裝潢有景觀有陽台有 1551 人也在關注這間👀,有 1551 人也在關注這間👀,"1,650萬","1,450",
2025_10_16 01_09_39,12,https://www.sinyi.com.tw//buy/house/2314BV?breadcrumb=list,長安高樓採光通風樓中樓好思家,新北市蘆洲區長安街,大樓,33.0年,建坪 49.76,主 + 陽32.91,11-12樓/12樓,5房2廳2衛(含加蓋1房),https://www.sinyi.com.tw/buy/house/2314BV?breadcrumb=list,有景觀有陽台廁所開窗有 169 人也在關注這間👀,有 169 人也在關注這間👀,"2,388萬","2,188",
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/2188GU?breadcrumb=list,樹林太元街出入方便一樓,新北市樹林區太元街,公寓,44.0年,建坪 20.21,主建物16.76,1樓/4樓,3房2廳1衛(含加蓋1廳),https://www.sinyi.com.tw/buy/house/2188GU?breadcrumb=list,廁所開窗近公園近市場有 26 人也在關注這間👀,有 26 人也在關注這間👀,加入最愛,"1,298",
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/6427YK?breadcrumb=list,幸褔樂高樓美三房幸福樂,新北市五股區成泰路三段,華廈,6.8年,建坪 47.08,主 + 陽25.51,8樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6427YK?breadcrumb=list,有裝潢有景觀前後陽台有 35 人也在關注這間👀,有 35 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/0120TK?breadcrumb=list,★新接★台北奇蹟台北奇蹟,新北市汐止區福德一路,華廈,31.4年,建坪 43.76,主 + 陽25.49,4樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0120TK?breadcrumb=list,有裝潢有景觀有陽台有 176 人也在關注這間👀,有 176 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/2778XQ?breadcrumb=list,麗寶雙璽．時尚三房麗寶雙璽,新北市新莊區中正路,大樓,11.0年,建坪 39.53,主 + 陽27.07,5樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2778XQ?breadcrumb=list,有景觀前後陽台有陽台有 172 人也在關注這間👀,有 172 人也在關注這間👀,加入最愛,"2,498",
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/6105FN?breadcrumb=list,耶魯九里晴光三房大學耶魯,新北市三峽區學勤路,大樓,16.2年,建坪 59.07,主 + 陽31.61,9樓/25樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/6105FN?breadcrumb=list,有裝潢有景觀廁所開窗有 222 人也在關注這間👀,有 222 人也在關注這間👀,"2,600萬","2,599",坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/5700RF?breadcrumb=list,櫻之細道櫻之細道-B區,新北市蘆洲區民族路,華廈,17.3年,建坪 46.61,主 + 陽27.56,4樓/10樓,2房3廳2衛,https://www.sinyi.com.tw/buy/house/5700RF?breadcrumb=list,有裝潢有景觀前後陽台有 119 人也在關注這間👀,有 119 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/7302FL?breadcrumb=list,長榮蓮苑三房車位長榮蓮苑,新北市蘆洲區長榮路,華廈,19.9年,建坪 45.93,主 + 陽26.74,5樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7302FL?breadcrumb=list,有裝潢有景觀前後陽台有 678 人也在關注這間👀,有 678 人也在關注這間👀,"3,100萬","2,950",坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/4548ND?breadcrumb=list,好旺角四房學區校園首選宅好旺角,新北市淡水區新民街,大樓,33.5年,建坪 54.94,主 + 陽33.47,9樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4548ND?breadcrumb=list,有裝潢有景觀有陽台有 442 人也在關注這間👀,有 442 人也在關注這間👀,"1,398萬","1,310",坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/4142JJ?breadcrumb=list,中興貴園超美三房車位中興貴園二期,新北市蘆洲區中興街,大樓,13.8年,建坪 46.13,主 + 陽22.92,9樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4142JJ?breadcrumb=list,有裝潢有景觀有陽台有 559 人也在關注這間👀,有 559 人也在關注這間👀,"2,880萬","2,585",升降平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/3829VR?breadcrumb=list,徐匯龍品方正三房帶２車位龍品天廈,新北市蘆洲區集賢路,大樓,30.2年,建坪 65.51,主 + 陽26.98,6樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3829VR?breadcrumb=list,有裝潢有陽台廁所開窗有 150 人也在關注這間👀,有 150 人也在關注這間👀,"3,400萬","3,190",兩個以上車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/8367KP?breadcrumb=list,早安康橋３房車位稀有釋出早安康橋,新北市新店區安德街,大樓,17.0年,建坪 42.43,主 + 陽24.41,3樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8367KP?breadcrumb=list,有裝潢前後陽台有陽台有 597 人也在關注這間👀,有 597 人也在關注這間👀,"2,118萬","1,998",坡道機械車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/6334NX?breadcrumb=list,⭐近徐匯捷運邊間方正美寓,新北市蘆洲區民生街,公寓,41.0年,建坪 29.53,主 + 陽29.53,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6334NX?breadcrumb=list,前後陽台有陽台近公園有 408 人也在關注這間👀,有 408 人也在關注這間👀,"1,398萬","1,198",
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/1785AN?breadcrumb=list,全新裝潢江翠邊間三房車位,新北市板橋區懷德街,大樓,1.4年,建坪 45.55,主 + 陽22.87,2樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1785AN?breadcrumb=list,有裝潢有陽台廁所開窗有 2471 人也在關注這間👀,有 2471 人也在關注這間👀,"3,280萬","2,880",坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/1935WG?breadcrumb=list,＊店長主推＊青山鎮庭院戶青山鎮,新北市新店區頂城三街,華廈,15.5年,建坪 57.54,主 + 陽38.61,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1935WG?breadcrumb=list,有裝潢前後陽台有陽台有 789 人也在關注這間👀,有 789 人也在關注這間👀,"4,180萬","3,980",坡道平面車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/5434TP?breadcrumb=list,【尊爵】Ｓｔａｒ３房國瑋華廈,新北市林口區文化北路一段,華廈,17.3年,建坪 39.22,主 + 陽24.36,3樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5434TP?breadcrumb=list,有裝潢有景觀廁所開窗有 441 人也在關注這間👀,有 441 人也在關注這間👀,"2,498萬","2,180",坡道機械車位
2025_10_16 01_09_43,13,https://www.sinyi.com.tw//buy/house/5713MQ?breadcrumb=list,海德公園邊間四房車位海德公園,新北市板橋區雙十路二段,大樓,25.0年,建坪 60.5,主 + 陽37.41,5樓/22樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/5713MQ?breadcrumb=list,有裝潢有景觀前後陽台有 987 人也在關注這間👀,有 987 人也在關注這間👀,"3,990萬","3,700",坡道平面車位
